,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
36,0,2017.0,Manchester United,Henrikh Mkhitaryan,F M,15.0,936.0,1.0,5.0,1.44,2.69,0.89,-0.11,3.4,-1.6,0.09,0.33
37,0,2017.0,Manchester United,Nemanja Matic,M,36.0,3121.0,1.0,1.0,0.52,0.66,0.45,-0.55,1.39,0.39,0.01,0.04
38,0,2017.0,Manchester United,Eric Bailly,D,13.0,998.0,1.0,0.0,0.27,0.18,1.05,0.05,0.2,0.2,0.09,0.02
39,0,2017.0,Manchester United,David de Gea,GK,37.0,3330.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.03,0.0,0.0
40,0,2017.0,Manchester United,Daley Blind,D M,7.0,361.0,0.0,0.0,0.75,1.0,0.12,0.12,0.41,0.41,0.03,0.1
41,0,2017.0,Manchester United,Marcos Rojo,D,9.0,649.0,0.0,0.0,0.69,0.28,0.07,0.07,0.07,0.07,0.01,0.01
42,0,2017.0,Manchester United,Ander Herrera,M,26.0,1249.0,0.0,2.0,0.86,0.79,0.41,0.41,1.42,-0.58,0.03,0.1
43,0,2017.0,Manchester United,Matteo Darmian,D,8.0,442.0,0.0,0.0,0.41,0.2,0.03,0.03,0.02,0.02,0.01,0.0
44,0,2017.0,Manchester United,Sergio Romero,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,2017.0,Manchester United,Michael Carrick,M,2.0,110.0,0.0,0.0,1.64,0.82,0.4,0.4,0.04,0.04,0.33,0.03
46,0,2017.0,Manchester United,Axel Tuanzebe,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,2017.0,Manchester United,Phil Jones,D,23.0,1974.0,0.0,0.0,0.09,0.09,0.55,0.55,0.2,0.2,0.03,0.01
48,0,2017.0,Manchester United,Luke Shaw,D,11.0,785.0,0.0,0.0,1.26,1.03,0.32,0.32,0.36,0.36,0.04,0.04
49,0,2017.0,Manchester United,Zlatan Ibrahimovic,M,5.0,97.0,0.0,0.0,3.71,1.86,0.3,0.3,0.12,0.12,0.27,0.11
50,0,2017.0,Manchester United,Scott McTominay,M,13.0,627.0,0.0,0.0,0.14,0.29,0.04,0.04,0.04,0.04,0.01,0.01
51,0,2017.0,Manchester United,Victor Lindelöf,D,17.0,1280.0,0.0,0.0,0.07,0.14,0.01,0.01,0.22,0.22,0.0,0.02
52,0,2017.0,Tottenham,Harry Kane,F,37.0,3094.0,30.0,2.0,5.32,0.99,26.86,-3.14,3.82,1.82,0.78,0.11
53,0,2017.0,Tottenham,Son Heung-Min,D F M,37.0,2315.0,12.0,6.0,2.92,1.48,11.02,-0.98,6.59,0.59,0.43,0.26
54,0,2017.0,Tottenham,Christian Eriksen,M,37.0,3239.0,10.0,10.0,2.67,2.64,7.25,-2.75,11.89,1.89,0.2,0.33
55,0,2017.0,Tottenham,Dele Alli,F M,36.0,2991.0,9.0,10.0,2.08,1.93,10.1,1.1,8.84,-1.16,0.3,0.27
56,0,2017.0,Tottenham,Erik Lamela,M,25.0,822.0,2.0,2.0,2.19,1.75,3.58,1.58,1.85,-0.15,0.39,0.2
57,0,2017.0,Tottenham,Ben Davies,D,29.0,2328.0,2.0,6.0,0.7,1.82,1.02,-0.98,3.74,-2.26,0.04,0.14
58,0,2017.0,Tottenham,Serge Aurier,D,17.0,1432.0,2.0,2.0,0.94,0.94,0.77,-1.23,2.64,0.64,0.05,0.17
59,0,2017.0,Tottenham,Moussa Sissoko,M,33.0,1385.0,1.0,1.0,1.23,1.75,2.94,1.94,2.5,1.5,0.19,0.16
60,0,2017.0,Tottenham,Victor Wanyama,M,18.0,830.0,1.0,0.0,1.19,0.54,0.32,-0.68,0.26,0.26,0.03,0.03
61,0,2017.0,Tottenham,Fernando Llorente,F,16.0,206.0,1.0,0.0,2.62,1.75,1.17,0.17,0.13,0.13,0.51,0.06
62,0,2017.0,Tottenham,Hugo Lloris,GK,36.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,2017.0,Tottenham,Toby Alderweireld,D,14.0,1177.0,0.0,0.0,0.76,0.23,0.35,0.35,0.18,0.18,0.03,0.01
64,0,2017.0,Tottenham,Jan Vertonghen,D,36.0,3209.0,0.0,0.0,0.67,0.34,0.81,0.81,1.02,1.02,0.02,0.03
65,0,2017.0,Tottenham,Danny Rose,D,10.0,805.0,0.0,1.0,0.78,1.12,0.65,0.65,0.55,-0.45,0.07,0.06
66,0,2017.0,Tottenham,Mousa Dembélé,M,28.0,1882.0,0.0,0.0,0.53,0.86,0.36,0.36,0.6,0.6,0.02,0.03
67,0,2017.0,Tottenham,Eric Dier,D M,34.0,2832.0,0.0,2.0,1.02,0.48,1.48,1.48,1.85,-0.15,0.05,0.06
68,0,2017.0,Tottenham,Michel Vorm,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,2017.0,Tottenham,Kieran Trippier,D,24.0,1910.0,0.0,5.0,0.33,1.93,0.43,0.43,4.26,-0.74,0.02,0.2
70,0,2017.0,Tottenham,Kyle Walker-Peters,D,3.0,187.0,0.0,2.0,0.0,1.44,0.0,0.0,1.39,-0.61,0.0,0.67
71,0,2017.0,Tottenham,Harry Winks,M,16.0,771.0,0.0,1.0,0.35,1.17,0.05,0.05,0.57,-0.43,0.01,0.07
72,0,2017.0,Tottenham,Paulo Gazzaniga,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,2017.0,Tottenham,Georges-Kévin Nkoudou,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,2017.0,Tottenham,Vincent Janssen,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,2017.0,Tottenham,Lucas Moura,M,6.0,208.0,0.0,1.0,2.16,2.6,0.16,0.16,0.31,-0.69,0.07,0.14
76,0,2017.0,Tottenham,Davinson Sánchez,D,31.0,2535.0,0.0,0.0,0.32,0.14,0.57,0.57,0.13,0.13,0.02,0.0
77,0,2017.0,Liverpool,Mohamed Salah,F M,36.0,2954.0,32.0,10.0,4.36,1.89,25.14,-6.86,8.34,-1.66,0.77,0.25
78,0,2017.0,Liverpool,Roberto Firmino,F M,37.0,2814.0,15.0,7.0,2.69,1.79,10.76,-4.24,7.68,0.68,0.34,0.25
79,0,2017.0,Liverpool,Sadio Mané,F M,29.0,2230.0,10.0,7.0,2.83,1.98,11.52,1.52,5.25,-1.75,0.46,0.21
80,0,2017.0,Liverpool,Philippe Coutinho,F M,14.0,1132.0,7.0,6.0,4.29,3.18,3.64,-3.36,4.95,-1.05,0.29,0.39
81,0,2017.0,Liverpool,Emre Can,D M,26.0,2099.0,3.0,4.0,1.16,1.03,1.51,-1.49,3.05,-0.95,0.06,0.13
82,0,2017.0,Liverpool,Alex Oxlade-Chamberlain,F M,32.0,1461.0,3.0,7.0,2.34,2.03,2.4,-0.6,4.4,-2.6,0.15,0.27
83,0,2017.0,Liverpool,Daniel Sturridge,F,9.0,428.0,2.0,1.0,4.42,2.73,2.54,0.54,0.84,-0.16,0.53,0.18
84,0,2017.0,Liverpool,Dejan Lovren,D,29.0,2121.0,2.0,1.0,0.55,0.3,2.01,0.01,1.33,0.33,0.09,0.06
85,0,2017.0,Liverpool,Ragnar Klavan,D,19.0,1448.0,1.0,0.0,0.06,0.25,0.93,-0.07,0.14,0.14,0.06,0.01
86,0,2017.0,Liverpool,Joel Matip,D,25.0,1993.0,1.0,0.0,0.5,0.23,2.35,1.35,0.58,0.58,0.11,0.03
87,0,2017.0,Liverpool,Jordan Henderson,M,27.0,2172.0,1.0,1.0,0.62,1.04,1.14,0.14,1.95,0.95,0.05,0.08
88,0,2017.0,Liverpool,Georginio Wijnaldum,D M,33.0,2392.0,1.0,2.0,1.43,0.83,2.99,1.99,1.64,-0.36,0.11,0.06
89,0,2017.0,Liverpool,Danny Ings,F,8.0,263.0,1.0,0.0,2.74,1.03,1.55,0.55,0.18,0.18,0.53,0.06
90,0,2017.0,Liverpool,Dominic Solanke,F,21.0,552.0,1.0,1.0,3.59,2.45,3.67,2.67,2.53,1.53,0.6,0.41
91,0,2017.0,Liverpool,Andrew Robertson,D,22.0,1949.0,1.0,5.0,0.55,1.06,0.63,-0.37,4.77,-0.23,0.03,0.22
92,0,2017.0,Liverpool,Trent Alexander-Arnold,D M,19.0,1582.0,1.0,1.0,0.68,1.42,0.93,-0.07,2.52,1.52,0.05,0.14
93,0,2017.0,Liverpool,Loris Karius,GK,19.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0,2017.0,Liverpool,Divock Origi,S,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,2017.0,Liverpool,Adam Lallana,M,12.0,223.0,0.0,0.0,4.44,3.23,1.55,1.55,0.41,0.41,0.62,0.16
96,0,2017.0,Liverpool,Simon Mignolet,GK,19.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0,2017.0,Liverpool,James Milner,M,32.0,1734.0,0.0,3.0,1.09,1.76,1.14,1.14,3.42,0.42,0.06,0.18
98,0,2017.0,Liverpool,Nathaniel Clyne,D,3.0,173.0,0.0,0.0,1.04,0.52,0.11,0.11,0.09,0.09,0.06,0.04
99,0,2017.0,Liverpool,Alberto Moreno,D,16.0,1262.0,0.0,0.0,0.86,1.07,0.49,0.49,0.89,0.89,0.03,0.06
100,0,2017.0,Liverpool,Virgil van Dijk,D,14.0,1260.0,0.0,0.0,1.14,0.36,1.13,1.13,0.85,0.85,0.08,0.06
101,0,2017.0,Liverpool,Joseph Gomez,D,23.0,1900.0,0.0,2.0,0.24,0.81,0.47,0.47,1.53,-0.47,0.02,0.07
102,0,2017.0,Liverpool,Marko Grujic,S,3.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.3
103,0,2017.0,Liverpool,Ben Woodburn,S,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,2017.0,Chelsea,Eden Hazard,F M,34.0,2451.0,12.0,4.0,2.61,3.08,8.21,-3.79,7.3,3.3,0.3,0.27
105,0,2017.0,Chelsea,Álvaro Morata,F M,31.0,2069.0,11.0,6.0,3.44,1.57,13.9,2.9,3.58,-2.42,0.6,0.16
106,0,2017.0,Chelsea,Marcos Alonso,D M,33.0,2869.0,7.0,2.0,2.04,1.07,4.37,-2.63,3.06,1.06,0.14,0.1
107,0,2017.0,Chelsea,Willian,F M,36.0,1872.0,6.0,7.0,2.6,2.98,5.98,-0.02,6.17,-0.83,0.29,0.3
108,0,2017.0,Chelsea,Pedro,F M,31.0,1523.0,4.0,2.0,3.31,1.54,3.6,-0.4,1.69,-0.31,0.21,0.1
109,0,2017.0,Chelsea,Olivier Giroud,F,13.0,606.0,3.0,1.0,4.31,1.93,4.05,1.05,2.16,1.16,0.6,0.32
110,0,2017.0,Chelsea,Victor Moses,D,28.0,2128.0,3.0,3.0,1.48,0.85,3.08,0.08,2.64,-0.36,0.13,0.11
111,0,2017.0,Chelsea,César Azpilicueta,D,37.0,3330.0,2.0,6.0,0.35,0.86,1.38,-0.62,4.65,-1.35,0.04,0.13
112,0,2017.0,Chelsea,Cesc Fàbregas,M,32.0,2314.0,2.0,4.0,1.48,3.5,2.52,0.52,6.85,2.85,0.1,0.27
113,0,2017.0,Chelsea,Michy Batshuayi,F,12.0,342.0,2.0,1.0,3.42,0.26,1.34,-0.66,0.09,-0.91,0.35,0.02
114,0,2017.0,Chelsea,Antonio Rüdiger,D,27.0,2337.0,2.0,1.0,0.62,0.12,2.07,0.07,0.5,-0.5,0.08,0.02
115,0,2017.0,Chelsea,Tiemoué Bakayoko,M,29.0,2118.0,2.0,2.0,1.7,0.68,3.45,1.45,1.32,-0.68,0.15,0.06
116,0,2017.0,Chelsea,N'Golo Kanté,M,34.0,3005.0,1.0,1.0,0.75,1.23,0.73,-0.27,3.63,2.63,0.02,0.11
117,0,2017.0,Chelsea,Daniel Drinkwater,M,12.0,519.0,1.0,0.0,1.04,0.87,0.18,-0.82,0.27,0.27,0.03,0.05
118,0,2017.0,Chelsea,Davide Zappacosta,D M,22.0,1092.0,1.0,1.0,2.06,1.07,1.57,0.57,1.3,0.3,0.13,0.11
119,0,2017.0,Chelsea,David Luiz,D M,10.0,840.0,1.0,0.0,1.18,0.11,0.76,-0.24,0.03,0.03,0.08,0.0
120,0,2017.0,Chelsea,Andreas Christensen,D,27.0,2080.0,0.0,0.0,0.52,0.17,1.0,1.0,0.13,0.13,0.04,0.01
121,0,2017.0,Chelsea,Ross Barkley,M,2.0,134.0,0.0,0.0,1.34,1.34,0.69,0.69,0.08,0.08,0.46,0.05
122,0,2017.0,Chelsea,Willy Caballero,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0,2017.0,Chelsea,Thibaut Courtois,GK,35.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0,2017.0,Chelsea,Gary Cahill,D,27.0,2075.0,0.0,0.0,0.43,0.13,0.46,0.46,0.08,0.08,0.02,0.0
125,0,2017.0,Chelsea,Emerson,D,5.0,277.0,0.0,1.0,0.65,0.32,0.19,0.19,0.03,-0.97,0.06,0.01
126,0,2017.0,Chelsea,Charly Musonda,S,3.0,32.0,0.0,1.0,5.63,2.81,0.11,0.11,0.54,-0.46,0.31,1.52
127,0,2017.0,Chelsea,Jeremie Boga,M,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0,2017.0,Chelsea,Ethan Ampadu,S,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0,2017.0,Chelsea,Callum Hudson-Odoi,S,2.0,25.0,0.0,0.0,7.2,0.0,0.1,0.1,0.0,0.0,0.38,0.0
130,0,2017.0,Arsenal,Alexandre Lacazette,F,32.0,2235.0,14.0,4.0,2.7,1.45,13.83,-0.17,4.84,0.84,0.56,0.19
131,0,2017.0,Arsenal,Pierre-Emerick Aubameyang,F,13.0,1056.0,10.0,4.0,2.64,1.11,9.17,-0.83,1.26,-2.74,0.78,0.11
132,0,2017.0,Arsenal,Alexis Sánchez,F M,19.0,1509.0,7.0,3.0,4.12,3.04,8.17,1.17,5.44,2.44,0.49,0.32
133,0,2017.0,Arsenal,Aaron Ramsey,M,24.0,1849.0,7.0,8.0,2.73,1.36,6.84,-0.16,5.92,-2.08,0.33,0.29
134,0,2017.0,Arsenal,Nacho Monreal,D,28.0,2246.0,5.0,2.0,0.84,0.52,1.9,-3.1,3.01,1.01,0.08,0.12
135,0,2017.0,Arsenal,Danny Welbeck,F M,28.0,1169.0,5.0,2.0,2.46,1.0,5.72,0.72,1.37,-0.63,0.44,0.11
136,0,2017.0,Arsenal,Mesut Özil,F M,26.0,2166.0,4.0,8.0,1.62,3.49,4.39,0.39,9.13,1.13,0.18,0.38
137,0,2017.0,Arsenal,Olivier Giroud,F,16.0,347.0,4.0,0.0,4.67,1.82,3.55,-0.45,0.85,0.85,0.92,0.22
138,0,2017.0,Arsenal,Alex Iwobi,F M,26.0,1873.0,3.0,5.0,2.16,1.73,4.13,1.13,3.49,-1.51,0.2,0.17
139,0,2017.0,Arsenal,Shkodran Mustafi,D,27.0,2272.0,3.0,1.0,0.51,0.28,0.72,-2.28,1.9,0.9,0.03,0.08
140,0,2017.0,Arsenal,Henrikh Mkhitaryan,F M,11.0,799.0,2.0,4.0,2.37,1.8,1.59,-0.41,3.37,-0.63,0.18,0.38
141,0,2017.0,Arsenal,Sead Kolasinac,D,27.0,2154.0,2.0,4.0,0.88,0.79,2.55,0.55,4.01,0.01,0.11,0.17
142,0,2017.0,Arsenal,Héctor Bellerín,D,35.0,3051.0,2.0,3.0,0.86,0.94,2.47,0.47,4.65,1.65,0.07,0.14
143,0,2017.0,Arsenal,Laurent Koscielny,D,25.0,2232.0,2.0,0.0,0.36,0.28,2.17,0.17,0.44,0.44,0.09,0.02
144,0,2017.0,Arsenal,Granit Xhaka,M,38.0,3274.0,1.0,7.0,1.81,1.07,2.18,1.18,2.86,-4.14,0.06,0.08
145,0,2017.0,Arsenal,Per Mertesacker,D,6.0,360.0,1.0,0.0,0.5,0.0,0.09,-0.91,0.0,0.0,0.02,0.0
146,0,2017.0,Arsenal,Jack Wilshere,M,20.0,1179.0,1.0,3.0,1.15,1.15,1.16,0.16,2.28,-0.72,0.09,0.17
147,0,2017.0,Arsenal,Petr Cech,GK,34.0,3042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0,2017.0,Arsenal,Mohamed Elneny,M,13.0,870.0,0.0,1.0,0.83,1.03,0.28,0.28,0.76,-0.24,0.03,0.08
149,0,2017.0,Arsenal,Francis Coquelin,D,7.0,155.0,0.0,0.0,0.58,0.58,0.08,0.08,0.51,0.51,0.05,0.3
150,0,2017.0,Arsenal,Theo Walcott,S,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0,2017.0,Arsenal,David Ospina,GK,5.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,2017.0,Arsenal,Calum Chambers,D,12.0,875.0,0.0,0.0,1.03,0.21,1.56,1.56,0.1,0.1,0.16,0.01
153,0,2017.0,Arsenal,Alex Oxlade-Chamberlain,D,3.0,244.0,0.0,0.0,3.32,1.84,0.2,0.2,0.56,0.56,0.07,0.21
154,0,2017.0,Arsenal,Rob Holding,D,12.0,816.0,0.0,0.0,0.11,0.22,0.11,0.11,0.03,0.03,0.01,0.0
155,0,2017.0,Arsenal,Ainsley Maitland-Niles,D M,15.0,908.0,0.0,0.0,0.5,0.79,0.2,0.2,0.98,0.98,0.02,0.1
156,0,2017.0,Arsenal,Eddie Nketiah,S,3.0,11.0,0.0,0.0,8.18,0.0,0.08,0.08,0.0,0.0,0.67,0.0
157,0,2017.0,Arsenal,Reiss Nelson,M,3.0,147.0,0.0,0.0,1.22,0.61,0.07,0.07,0.03,0.03,0.04,0.02
158,0,2017.0,Arsenal,Joe Willock,M,2.0,82.0,0.0,0.0,1.1,0.0,0.11,0.11,0.0,0.0,0.12,0.0
159,0,2017.0,Arsenal,Konstantinos Mavropanos,D,3.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,2017.0,Burnley,Chris Wood,F,24.0,1639.0,10.0,1.0,2.2,0.6,7.64,-2.36,0.6,-0.4,0.42,0.03
161,0,2017.0,Burnley,Ashley Barnes,F M,36.0,2143.0,9.0,0.0,2.56,0.71,6.56,-2.44,1.5,1.5,0.28,0.06
162,0,2017.0,Burnley,Sam Vokes,F,29.0,953.0,4.0,1.0,2.83,0.85,3.01,-0.99,1.15,0.15,0.28,0.11
163,0,2017.0,Burnley,Jack Cork,M,38.0,3420.0,2.0,1.0,0.42,0.47,1.7,-0.3,0.78,-0.22,0.04,0.02
164,0,2017.0,Burnley,Scott Arfield,M,18.0,1343.0,2.0,1.0,1.21,0.47,1.36,-0.64,0.4,-0.6,0.09,0.03
165,0,2017.0,Burnley,Johann Berg Gudmundsson,M,35.0,2845.0,2.0,8.0,1.64,2.15,2.95,0.95,5.05,-2.95,0.09,0.16
166,0,2017.0,Burnley,Jeff Hendrick,M,34.0,2363.0,2.0,2.0,0.99,0.99,2.09,0.09,2.7,0.7,0.08,0.1
167,0,2017.0,Burnley,Robbie Brady,M,15.0,1279.0,1.0,2.0,1.69,1.76,1.13,0.13,2.18,0.18,0.08,0.15
168,0,2017.0,Burnley,Stephen Ward,D,28.0,2463.0,1.0,1.0,0.26,0.58,0.37,-0.63,1.53,0.53,0.01,0.06
169,0,2017.0,Burnley,Steven Defour,M,24.0,2034.0,1.0,1.0,0.84,0.84,0.6,-0.4,1.16,0.16,0.03,0.05
170,0,2017.0,Burnley,Kevin Long,D,16.0,1440.0,1.0,2.0,0.63,0.31,1.71,0.71,1.81,-0.19,0.11,0.11
171,0,2017.0,Burnley,Aaron Lennon,M,14.0,1133.0,0.0,2.0,0.79,0.56,0.44,0.44,0.96,-1.04,0.03,0.08
172,0,2017.0,Burnley,Ashley Westwood,M,19.0,1099.0,0.0,1.0,0.66,0.66,0.71,0.71,0.81,-0.19,0.06,0.07
173,0,2017.0,Burnley,Phil Bardsley,D,13.0,1130.0,0.0,0.0,0.16,0.4,0.03,0.03,0.3,0.3,0.0,0.02
174,0,2017.0,Burnley,Jonathan Walters,S,3.0,29.0,0.0,0.0,3.1,0.0,0.18,0.18,0.0,0.0,0.56,0.0
175,0,2017.0,Burnley,Tom Heaton,GK,4.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0,2017.0,Burnley,Matthew Lowton,D,26.0,2290.0,0.0,3.0,0.12,0.55,0.08,0.08,1.76,-1.24,0.0,0.07
177,0,2017.0,Burnley,Ben Mee,D,29.0,2610.0,0.0,0.0,0.83,0.21,1.66,1.66,0.23,0.23,0.06,0.01
178,0,2017.0,Burnley,James Tarkowski,D,31.0,2790.0,0.0,0.0,0.58,0.26,0.89,0.89,1.08,1.08,0.03,0.03
179,0,2017.0,Burnley,Georges-Kévin Nkoudou,M,8.0,216.0,0.0,0.0,1.25,0.42,0.09,0.09,0.05,0.05,0.04,0.02
180,0,2017.0,Burnley,Nick Pope,GK,35.0,3115.0,0.0,0.0,0.0,0.12,0.0,0.0,0.2,0.2,0.0,0.01
181,0,2017.0,Burnley,Charlie Taylor,D,11.0,950.0,0.0,0.0,0.0,0.38,0.0,0.0,0.16,0.16,0.0,0.01
182,0,2017.0,Burnley,Nahki Wells,S,9.0,37.0,0.0,0.0,7.3,0.0,0.67,0.67,0.0,0.0,1.63,0.0
