,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
0,0,2015.0,Leicester,Jamie Vardy,F,36.0,3154.0,24.0,6.0,3.28,1.37,22.14,-1.86,6.27,0.27,0.63,0.18
1,0,2015.0,Leicester,Riyad Mahrez,M,37.0,3087.0,17.0,11.0,2.51,1.98,11.88,-5.12,11.45,0.45,0.35,0.33
2,0,2015.0,Leicester,Leonardo Ulloa,F,29.0,942.0,6.0,2.0,3.25,1.34,6.91,0.91,1.47,-0.53,0.66,0.14
3,0,2015.0,Leicester,Shinji Okazaki,F,36.0,2105.0,5.0,0.0,1.97,0.86,8.61,3.61,1.13,1.13,0.37,0.05
4,0,2015.0,Leicester,Robert Huth,D,35.0,3150.0,3.0,0.0,0.8,0.06,3.45,0.45,0.69,0.69,0.1,0.02
5,0,2015.0,Leicester,Wes Morgan,D,38.0,3420.0,2.0,0.0,0.55,0.05,3.01,1.01,0.05,0.05,0.08,0.0
6,0,2015.0,Leicester,Daniel Drinkwater,M,35.0,3045.0,2.0,7.0,1.21,1.3,2.19,0.19,5.32,-1.68,0.06,0.16
7,0,2015.0,Leicester,Marc Albrighton,M,38.0,2796.0,2.0,6.0,1.35,2.0,2.55,0.55,8.1,2.1,0.08,0.26
8,0,2015.0,Leicester,Andy King,M,25.0,1030.0,2.0,1.0,1.66,0.79,2.72,0.72,1.06,0.06,0.24,0.09
9,0,2015.0,Leicester,N'Golo Kanté,M,37.0,3011.0,1.0,4.0,0.63,0.9,0.56,-0.44,2.73,-1.27,0.02,0.08
10,0,2015.0,Leicester,Jeffrey Schlupp,D M,24.0,1383.0,1.0,2.0,1.69,1.11,1.99,0.99,2.21,0.21,0.13,0.14
11,0,2015.0,Leicester,Nathan Dyer,S,12.0,193.0,1.0,1.0,2.33,1.4,0.26,-0.74,0.44,-0.56,0.12,0.21
12,0,2015.0,Leicester,Ritchie de Laet,D,12.0,655.0,1.0,0.0,0.27,0.82,0.15,-0.85,0.33,0.33,0.02,0.05
13,0,2015.0,Leicester,Kasper Schmeichel,GK,38.0,3420.0,0.0,0.0,0.0,0.13,0.0,0.0,0.37,0.37,0.0,0.01
14,0,2015.0,Leicester,Danny Simpson,D,30.0,2620.0,0.0,0.0,0.24,0.21,0.76,0.76,0.35,0.35,0.03,0.01
15,0,2015.0,Leicester,Christian Fuchs,D,32.0,2706.0,0.0,4.0,0.63,1.5,0.85,0.85,4.11,0.11,0.03,0.14
16,0,2015.0,Leicester,Daniel Amartey,D,5.0,98.0,0.0,0.0,0.92,0.92,0.39,0.39,0.06,0.06,0.36,0.05
17,0,2015.0,Leicester,Marcin Wasilewski,D,4.0,300.0,0.0,0.0,0.3,0.0,0.03,0.03,0.0,0.0,0.01,0.0
18,0,2015.0,Leicester,Gökhan Inler,M,5.0,195.0,0.0,0.0,0.92,0.46,0.04,0.04,0.03,0.03,0.02,0.01
19,0,2015.0,Leicester,Demarai Gray,M,12.0,163.0,0.0,1.0,2.76,3.31,0.54,0.54,1.24,0.24,0.3,0.69
20,0,2015.0,Leicester,Andrej Kramaric,S,2.0,18.0,0.0,0.0,5.0,5.0,0.43,0.43,0.02,0.02,2.13,0.11
21,0,2015.0,Leicester,Yohan Benalouane,S,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,2015.0,Leicester,Joseph Dodoo,S,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,2015.0,Arsenal,Olivier Giroud,F,38.0,2411.0,16.0,6.0,3.77,1.34,14.5,-1.5,5.76,-0.24,0.54,0.22
24,0,2015.0,Arsenal,Alexis Sánchez,M,30.0,2463.0,13.0,4.0,3.91,2.27,13.1,0.1,8.55,4.55,0.48,0.31
25,0,2015.0,Arsenal,Mesut Özil,M,35.0,3065.0,6.0,19.0,1.41,4.29,7.92,1.92,17.62,-1.38,0.23,0.52
26,0,2015.0,Arsenal,Theo Walcott,F M,28.0,1374.0,5.0,2.0,2.95,1.11,8.39,3.39,2.04,0.04,0.55,0.13
27,0,2015.0,Arsenal,Aaron Ramsey,M,31.0,2624.0,5.0,4.0,2.37,1.27,8.61,3.61,4.05,0.05,0.3,0.14
28,0,2015.0,Arsenal,Laurent Koscielny,D,33.0,2848.0,4.0,0.0,0.6,0.25,3.34,-0.66,0.72,0.72,0.11,0.02
29,0,2015.0,Arsenal,Danny Welbeck,F M,11.0,581.0,4.0,2.0,3.1,1.08,2.98,-1.02,0.76,-1.24,0.46,0.12
30,0,2015.0,Arsenal,Joel Campbell,M,19.0,891.0,3.0,2.0,1.92,1.31,2.59,-0.41,2.83,0.83,0.26,0.29
31,0,2015.0,Arsenal,Alex Iwobi,M,13.0,639.0,2.0,2.0,2.11,1.69,1.55,-0.45,1.51,-0.49,0.22,0.21
32,0,2015.0,Arsenal,Héctor Bellerín,D,36.0,3240.0,1.0,5.0,0.36,0.67,0.71,-0.29,4.75,-0.25,0.02,0.13
33,0,2015.0,Arsenal,Gabriel,D,21.0,1761.0,1.0,0.0,0.56,0.05,0.95,-0.05,0.04,0.04,0.05,0.0
34,0,2015.0,Arsenal,Kieran Gibbs,D M,15.0,367.0,1.0,0.0,1.23,0.25,0.56,-0.44,0.04,0.04,0.14,0.01
35,0,2015.0,Arsenal,Alex Oxlade-Chamberlain,M,22.0,911.0,1.0,0.0,2.27,1.88,1.5,0.5,1.9,1.9,0.15,0.19
36,0,2015.0,Arsenal,Petr Cech,GK,34.0,3060.0,0.0,0.0,0.0,0.03,0.0,0.0,0.05,0.05,0.0,0.0
37,0,2015.0,Arsenal,Nacho Monreal,D,37.0,3247.0,0.0,3.0,0.33,0.78,0.91,0.91,2.91,-0.09,0.03,0.08
38,0,2015.0,Arsenal,Mohamed Elneny,M,11.0,799.0,0.0,1.0,1.46,0.34,1.33,1.33,0.3,-0.7,0.15,0.03
39,0,2015.0,Arsenal,Francis Coquelin,M,26.0,1652.0,0.0,0.0,0.44,0.33,0.16,0.16,0.35,0.35,0.01,0.02
40,0,2015.0,Arsenal,David Ospina,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,2015.0,Arsenal,Per Mertesacker,D,24.0,2050.0,0.0,0.0,0.35,0.09,1.35,1.35,0.34,0.34,0.06,0.02
42,0,2015.0,Arsenal,Calum Chambers,D M,12.0,299.0,0.0,0.0,0.6,0.6,0.14,0.14,0.2,0.2,0.04,0.06
43,0,2015.0,Arsenal,Mathieu Flamini,M,16.0,1084.0,0.0,0.0,0.58,0.25,1.11,1.11,0.13,0.13,0.09,0.01
44,0,2015.0,Arsenal,Santiago Cazorla,M,15.0,1297.0,0.0,3.0,1.67,2.64,1.87,1.87,4.39,1.39,0.13,0.3
45,0,2015.0,Arsenal,Mathieu Debuchy,D,2.0,147.0,0.0,0.0,0.61,0.61,0.03,0.03,0.02,0.02,0.02,0.01
46,0,2015.0,Arsenal,Mikel Arteta,S,9.0,157.0,0.0,0.0,0.57,0.57,0.52,0.52,0.47,0.47,0.3,0.27
47,0,2015.0,Arsenal,Jack Wilshere,M,3.0,141.0,0.0,0.0,0.64,0.64,0.32,0.32,0.12,0.12,0.2,0.07
48,0,2015.0,Tottenham,Harry Kane,F,38.0,3382.0,25.0,1.0,4.23,1.17,22.73,-2.27,3.09,2.09,0.6,0.08
49,0,2015.0,Tottenham,Dele Alli,M,33.0,2490.0,10.0,9.0,2.67,1.99,8.32,-1.68,6.8,-2.2,0.3,0.25
50,0,2015.0,Tottenham,Christian Eriksen,M,35.0,2950.0,6.0,13.0,3.05,3.51,5.51,-0.49,9.81,-3.19,0.17,0.3
51,0,2015.0,Tottenham,Erik Lamela,M,34.0,2404.0,5.0,9.0,2.17,2.81,6.3,1.3,8.93,-0.07,0.24,0.33
52,0,2015.0,Tottenham,Son Heung-Min,M,28.0,1110.0,4.0,1.0,3.08,1.46,4.18,0.18,0.77,-0.23,0.34,0.06
53,0,2015.0,Tottenham,Toby Alderweireld,D,38.0,3420.0,4.0,2.0,1.05,0.26,3.03,-0.97,0.82,-1.18,0.08,0.02
54,0,2015.0,Tottenham,Mousa Dembélé,M,29.0,2286.0,3.0,1.0,0.87,1.1,1.48,-1.52,0.83,-0.17,0.06,0.03
55,0,2015.0,Tottenham,Eric Dier,D M,37.0,3271.0,3.0,2.0,0.83,0.5,1.65,-1.35,1.38,-0.62,0.05,0.04
56,0,2015.0,Tottenham,Nacer Chadli,M,29.0,922.0,3.0,2.0,2.44,2.34,2.93,-0.07,2.76,0.76,0.29,0.27
57,0,2015.0,Tottenham,Kyle Walker,D,33.0,2947.0,1.0,3.0,0.64,1.04,0.88,-0.12,4.27,1.27,0.03,0.13
58,0,2015.0,Tottenham,Danny Rose,D M,24.0,2139.0,1.0,3.0,1.09,1.01,1.22,0.22,3.3,0.3,0.05,0.14
59,0,2015.0,Tottenham,Ryan Mason,M,22.0,797.0,1.0,0.0,2.26,1.13,3.09,2.09,0.7,0.7,0.35,0.08
60,0,2015.0,Tottenham,Kieran Trippier,D M,6.0,456.0,1.0,1.0,0.39,1.18,0.42,-0.58,0.48,-0.52,0.08,0.09
61,0,2015.0,Tottenham,Tom Carroll,M,19.0,489.0,1.0,0.0,0.92,1.66,0.23,-0.77,0.25,0.25,0.04,0.05
62,0,2015.0,Tottenham,Hugo Lloris,GK,37.0,3330.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.0
63,0,2015.0,Tottenham,Jan Vertonghen,D,29.0,2596.0,0.0,0.0,0.38,0.21,0.58,0.58,0.35,0.35,0.02,0.01
64,0,2015.0,Tottenham,Kevin Wimmer,D,10.0,814.0,0.0,0.0,0.11,0.22,0.06,0.06,0.07,0.07,0.01,0.01
65,0,2015.0,Tottenham,Michel Vorm,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,2015.0,Tottenham,Ben Davies,D,17.0,1281.0,0.0,2.0,0.63,1.05,0.44,0.44,1.43,-0.57,0.03,0.1
67,0,2015.0,Tottenham,Josh Onomah,S,8.0,69.0,0.0,0.0,3.91,1.3,0.18,0.18,0.04,0.04,0.23,0.05
68,0,2015.0,Tottenham,Andros Townsend,S,3.0,58.0,0.0,0.0,7.76,3.1,0.2,0.2,0.57,0.57,0.31,0.89
69,0,2015.0,Tottenham,Alex Pritchard,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,2015.0,Tottenham,Nabil Bentaleb,M,5.0,165.0,0.0,0.0,1.64,1.09,0.1,0.1,0.03,0.03,0.06,0.02
71,0,2015.0,Tottenham,Clinton N'Jie,S,8.0,171.0,0.0,1.0,3.16,1.05,0.4,0.4,0.65,-0.35,0.21,0.34
72,0,2015.0,Manchester City,Sergio Agüero,F,30.0,2399.0,24.0,2.0,4.46,1.01,20.08,-3.92,2.03,0.03,0.75,0.08
73,0,2015.0,Manchester City,Kelechi Iheanacho,F M,26.0,727.0,8.0,1.0,3.47,1.73,4.94,-3.06,1.59,0.59,0.61,0.2
74,0,2015.0,Manchester City,Kevin De Bruyne,M,25.0,2006.0,7.0,9.0,2.2,3.63,4.31,-2.69,8.33,-0.67,0.19,0.37
75,0,2015.0,Manchester City,Raheem Sterling,F M,31.0,1943.0,6.0,2.0,2.41,1.62,7.15,1.15,3.25,1.25,0.33,0.15
76,0,2015.0,Manchester City,Yaya Touré,M,32.0,2345.0,6.0,5.0,2.96,1.69,5.66,-0.34,4.42,-0.58,0.22,0.17
77,0,2015.0,Manchester City,Wilfried Bony,F,26.0,1203.0,4.0,3.0,4.49,0.97,6.75,2.75,2.99,-0.01,0.5,0.22
78,0,2015.0,Manchester City,Aleksandar Kolarov,D,29.0,2282.0,3.0,3.0,1.54,1.5,2.39,-0.61,2.88,-0.12,0.09,0.11
79,0,2015.0,Manchester City,Vincent Kompany,D,14.0,1179.0,2.0,0.0,0.84,0.23,0.42,-1.58,0.08,0.08,0.03,0.01
80,0,2015.0,Manchester City,Fernandinho,M,33.0,2736.0,2.0,2.0,0.95,0.95,1.23,-0.77,2.51,0.51,0.04,0.08
81,0,2015.0,Manchester City,Fernando,M,24.0,1703.0,2.0,0.0,0.79,0.42,2.9,0.9,0.33,0.33,0.15,0.02
82,0,2015.0,Manchester City,David Silva,M,24.0,1818.0,2.0,11.0,1.44,3.32,2.6,0.6,4.73,-6.27,0.13,0.23
83,0,2015.0,Manchester City,Fabian Delph,M,17.0,753.0,2.0,0.0,1.55,0.24,0.3,-1.7,0.43,0.43,0.04,0.05
84,0,2015.0,Manchester City,Samir Nasri,M,12.0,520.0,2.0,2.0,2.42,1.73,2.64,0.64,0.93,-1.07,0.46,0.16
85,0,2015.0,Manchester City,Nicolás Otamendi,D,30.0,2673.0,1.0,0.0,0.91,0.17,0.99,-0.01,0.63,0.63,0.03,0.02
86,0,2015.0,Manchester City,Joe Hart,GK,35.0,3112.0,0.0,0.0,0.0,0.06,0.0,0.0,0.68,0.68,0.0,0.02
87,0,2015.0,Manchester City,Pablo Zabaleta,D,13.0,1061.0,0.0,1.0,0.25,0.17,0.18,0.18,0.63,-0.37,0.02,0.05
88,0,2015.0,Manchester City,Gaël Clichy,D,14.0,1090.0,0.0,1.0,0.17,0.99,0.04,0.04,1.03,0.03,0.0,0.09
89,0,2015.0,Manchester City,Jesús Navas,M,34.0,2283.0,0.0,7.0,1.22,2.13,2.95,2.95,5.39,-1.61,0.12,0.21
90,0,2015.0,Manchester City,Martín Demichelis,D,20.0,999.0,0.0,0.0,0.45,0.36,0.3,0.3,0.38,0.38,0.03,0.03
91,0,2015.0,Manchester City,Willy Caballero,GK,4.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,2015.0,Manchester City,Bacary Sagna,D,28.0,2449.0,0.0,3.0,0.18,0.99,0.16,0.16,2.81,-0.19,0.01,0.1
93,0,2015.0,Manchester City,Eliaquim Mangala,D,23.0,2017.0,0.0,0.0,0.31,0.0,1.6,1.6,0.0,0.0,0.07,0.0
94,0,2015.0,Manchester City,Manu García,S,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,2015.0,Manchester City,Patrick Roberts,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0,2015.0,Manchester City,Bersant Celina,S,1.0,11.0,0.0,1.0,0.0,16.36,0.0,0.0,0.26,-0.74,0.0,2.09
97,0,2015.0,Manchester United,Anthony Martial,F M,31.0,2632.0,11.0,4.0,1.95,1.27,7.27,-3.73,6.17,2.17,0.25,0.21
98,0,2015.0,Manchester United,Wayne Rooney,F M,28.0,2411.0,8.0,6.0,2.69,1.61,7.32,-0.68,4.48,-1.52,0.27,0.17
99,0,2015.0,Manchester United,Juan Mata,M,38.0,2907.0,6.0,5.0,1.76,1.64,6.46,0.46,5.28,0.28,0.2,0.16
100,0,2015.0,Manchester United,Marcus Rashford,F,11.0,870.0,5.0,2.0,1.66,0.62,3.03,-1.97,0.76,-1.24,0.31,0.08
101,0,2015.0,Manchester United,Jesse Lingard,F M,25.0,1641.0,4.0,1.0,1.7,0.77,3.29,-0.71,1.29,0.29,0.18,0.07
102,0,2015.0,Manchester United,Ander Herrera,M,27.0,1535.0,3.0,2.0,1.41,1.23,2.77,-0.23,2.14,0.14,0.16,0.13
103,0,2015.0,Manchester United,Memphis Depay,F M,29.0,1470.0,2.0,0.0,3.49,0.73,4.73,2.73,1.22,1.22,0.29,0.07
104,0,2015.0,Manchester United,Adnan Januzaj,M,5.0,141.0,1.0,0.0,2.55,0.64,0.24,-0.76,0.03,0.03,0.15,0.02
105,0,2015.0,Manchester United,Daley Blind,D,35.0,3123.0,1.0,1.0,0.12,0.72,0.15,-0.85,1.88,0.88,0.0,0.05
106,0,2015.0,Manchester United,Morgan Schneiderlin,M,29.0,2204.0,1.0,0.0,0.45,0.37,0.83,-0.17,0.41,0.41,0.03,0.02
107,0,2015.0,Manchester United,Matteo Darmian,D M,28.0,1937.0,1.0,0.0,0.28,0.56,0.18,-0.82,1.88,1.88,0.01,0.09
108,0,2015.0,Manchester United,Marouane Fellaini,F M,18.0,1069.0,1.0,0.0,1.94,0.93,4.18,3.18,0.64,0.64,0.35,0.05
109,0,2015.0,Manchester United,Ashley Young,D M,18.0,1053.0,1.0,2.0,0.6,0.85,0.89,-0.11,1.46,-0.54,0.08,0.12
110,0,2015.0,Manchester United,Bastian Schweinsteiger,M,18.0,1199.0,1.0,0.0,0.9,0.6,1.46,0.46,0.25,0.25,0.11,0.02
111,0,2015.0,Manchester United,Chicharito,S,1.0,22.0,0.0,0.0,4.09,4.09,0.39,0.39,0.04,0.04,1.58,0.17
112,0,2015.0,Manchester United,David de Gea,GK,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,2015.0,Manchester United,Guillermo Varela,D,4.0,312.0,0.0,0.0,0.29,0.29,0.01,0.01,0.02,0.02,0.0,0.01
114,0,2015.0,Manchester United,Timothy Fosu-Mensah,D,8.0,247.0,0.0,1.0,0.73,0.36,0.04,0.04,0.59,-0.41,0.02,0.21
115,0,2015.0,Manchester United,Marcos Rojo,D,16.0,1264.0,0.0,1.0,0.57,0.71,0.3,0.3,0.8,-0.2,0.02,0.06
116,0,2015.0,Manchester United,Paddy McNair,D,8.0,308.0,0.0,0.0,0.88,0.29,0.15,0.15,0.14,0.14,0.04,0.04
117,0,2015.0,Manchester United,Sergio Romero,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0,2015.0,Manchester United,James Weir,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0,2015.0,Manchester United,Antonio Valencia,D,14.0,847.0,0.0,3.0,0.64,0.74,0.19,0.19,0.56,-2.44,0.02,0.06
120,0,2015.0,Manchester United,Chris Smalling,D,35.0,3150.0,0.0,1.0,0.51,0.17,1.59,1.59,0.64,-0.36,0.05,0.02
121,0,2015.0,Manchester United,Michael Carrick,D M,28.0,1982.0,0.0,0.0,0.32,0.45,0.22,0.22,0.28,0.28,0.01,0.01
122,0,2015.0,Manchester United,Andreas Pereira,S,4.0,76.0,0.0,0.0,0.0,3.55,0.0,0.0,0.18,0.18,0.0,0.21
123,0,2015.0,Manchester United,Phil Jones,D,10.0,524.0,0.0,0.0,0.17,0.0,0.06,0.06,0.0,0.0,0.01,0.0
124,0,2015.0,Manchester United,James Wilson,S,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0,2015.0,Manchester United,Luke Shaw,D,5.0,450.0,0.0,1.0,0.2,0.8,0.07,0.07,0.68,-0.32,0.01,0.14
126,0,2015.0,Manchester United,Cameron Borthwick-Jackson,D M,10.0,693.0,0.0,1.0,0.13,0.91,0.01,0.01,1.05,0.05,0.0,0.14
127,0,2015.0,Manchester United,Will Keane,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0,2015.0,Manchester United,Donald Love,S,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0,2015.0,Manchester United,Nick Powell,S,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0,2015.0,Southampton,Sadio Mané,F M,37.0,2614.0,11.0,6.0,2.96,1.41,12.51,1.51,5.14,-0.86,0.43,0.18
131,0,2015.0,Southampton,Graziano Pellè,F,30.0,2167.0,11.0,6.0,3.32,1.54,7.35,-3.65,3.99,-2.01,0.31,0.17
132,0,2015.0,Southampton,Shane Long,F M,28.0,2114.0,10.0,4.0,2.72,1.4,10.62,0.62,2.71,-1.29,0.45,0.12
133,0,2015.0,Southampton,Dusan Tadic,M,34.0,2318.0,7.0,12.0,2.21,2.87,6.42,-0.58,8.64,-3.36,0.25,0.34
134,0,2015.0,Southampton,Steven Davis,D M,34.0,2637.0,5.0,3.0,0.68,1.84,2.53,-2.47,4.08,1.08,0.09,0.14
135,0,2015.0,Southampton,Virgil van Dijk,D,34.0,3060.0,3.0,0.0,0.85,0.26,3.3,0.3,1.34,1.34,0.1,0.04
136,0,2015.0,Southampton,José Fonte,D,37.0,3171.0,2.0,1.0,0.57,0.14,2.43,0.43,1.29,0.29,0.07,0.04
137,0,2015.0,Southampton,James Ward-Prowse,M,33.0,1505.0,2.0,4.0,1.67,1.91,2.07,0.07,4.69,0.69,0.12,0.28
138,0,2015.0,Southampton,Cuco Martina,D,15.0,1076.0,1.0,1.0,0.25,1.0,0.11,-0.89,1.35,0.35,0.01,0.11
139,0,2015.0,Southampton,Ryan Bertrand,D M,32.0,2880.0,1.0,3.0,0.38,0.69,1.47,0.47,3.44,0.44,0.05,0.11
140,0,2015.0,Southampton,Victor Wanyama,M,30.0,2507.0,1.0,1.0,1.11,0.57,1.51,0.51,1.09,0.09,0.05,0.04
141,0,2015.0,Southampton,Oriol Romeu,M,29.0,1598.0,1.0,0.0,1.58,0.62,1.76,0.76,1.01,1.01,0.1,0.06
142,0,2015.0,Southampton,Maya Yoshida,D,20.0,1000.0,1.0,0.0,0.18,0.0,1.05,0.05,0.0,0.0,0.09,0.0
143,0,2015.0,Southampton,Charlie Austin,F,7.0,203.0,1.0,0.0,3.55,0.44,1.19,0.19,0.03,0.03,0.53,0.01
144,0,2015.0,Southampton,Fraser Forster,GK,18.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,2015.0,Southampton,Jordy Clasie,M,22.0,1574.0,0.0,0.0,0.8,0.8,0.49,0.49,0.76,0.76,0.03,0.04
146,0,2015.0,Southampton,Jay Rodriguez,M,12.0,328.0,0.0,0.0,4.66,0.82,1.69,1.69,0.1,0.1,0.46,0.03
147,0,2015.0,Southampton,Maarten Stekelenburg,GK,17.0,1530.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.04,0.0,0.0
148,0,2015.0,Southampton,Cédric Soares,D M,24.0,1986.0,0.0,2.0,0.45,1.18,0.32,0.32,3.43,1.43,0.01,0.16
149,0,2015.0,Southampton,Matt Targett,D M,14.0,1077.0,0.0,1.0,0.25,0.5,0.12,0.12,0.36,-0.64,0.01,0.03
150,0,2015.0,Southampton,Juanmi,S,12.0,140.0,0.0,0.0,3.21,1.93,0.36,0.36,0.22,0.22,0.23,0.14
151,0,2015.0,Southampton,Harrison Reed,S,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,2015.0,Southampton,Gastón Ramírez,S,3.0,25.0,0.0,1.0,0.0,7.2,0.0,0.0,0.97,-0.03,0.0,3.49
153,0,2015.0,Southampton,Steven Caulker,D,3.0,146.0,0.0,0.0,1.23,0.62,0.1,0.1,0.01,0.01,0.06,0.01
154,0,2015.0,Southampton,Kelvin Davis,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0,2015.0,Southampton,Paulo Gazzaniga,GK,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,2015.0,West Ham,Dimitri Payet,F M,30.0,2576.0,9.0,12.0,2.41,4.16,5.75,-3.25,11.67,-0.33,0.2,0.41
157,0,2015.0,West Ham,Andy Carroll,F,27.0,1411.0,9.0,2.0,3.57,1.28,6.14,-2.86,2.76,0.76,0.39,0.18
158,0,2015.0,West Ham,Michail Antonio,D F M,26.0,2074.0,8.0,3.0,2.34,1.04,5.9,-2.1,2.85,-0.15,0.26,0.12
159,0,2015.0,West Ham,Mark Noble,M,37.0,3221.0,7.0,4.0,0.95,1.4,3.88,-3.12,3.24,-0.76,0.11,0.09
160,0,2015.0,West Ham,Manuel Lanzini,F M,26.0,1941.0,6.0,2.0,2.23,1.53,4.53,-1.47,2.84,0.84,0.21,0.13
161,0,2015.0,West Ham,Cheikhou Kouyaté,D M,34.0,3017.0,5.0,2.0,1.34,0.63,5.84,0.84,1.38,-0.62,0.17,0.04
162,0,2015.0,West Ham,Diafra Sakho,F M,21.0,1539.0,5.0,1.0,2.81,0.82,7.36,2.36,1.9,0.9,0.43,0.11
163,0,2015.0,West Ham,Enner Valencia,F M,19.0,1014.0,4.0,2.0,3.02,1.07,4.25,0.25,1.48,-0.52,0.38,0.13
164,0,2015.0,West Ham,Mauro Zárate,F M,15.0,796.0,3.0,0.0,3.28,2.26,1.55,-1.45,1.34,1.34,0.18,0.15
165,0,2015.0,West Ham,Aaron Cresswell,D M,37.0,3319.0,2.0,4.0,0.76,1.08,1.09,-0.91,3.29,-0.71,0.03,0.09
166,0,2015.0,West Ham,Carl Jenkinson,D,20.0,1220.0,2.0,0.0,0.52,0.44,0.62,-1.38,1.14,1.14,0.05,0.08
167,0,2015.0,West Ham,Winston Reid,D,24.0,2139.0,1.0,1.0,0.72,0.29,1.4,0.4,0.35,-0.65,0.06,0.01
168,0,2015.0,West Ham,Victor Moses,F M,21.0,982.0,1.0,2.0,2.02,1.47,1.91,0.91,1.51,-0.49,0.18,0.14
169,0,2015.0,West Ham,Nikica Jelavic,F,13.0,318.0,1.0,2.0,3.11,2.55,1.49,0.49,1.01,-0.99,0.42,0.28
170,0,2015.0,West Ham,Modibo Maiga,S,3.0,18.0,1.0,0.0,10.0,0.0,0.24,-0.76,0.0,0.0,1.19,0.0
171,0,2015.0,West Ham,Adrián,GK,32.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,2015.0,West Ham,Angelo Ogbonna,D,28.0,2326.0,0.0,0.0,0.23,0.08,0.3,0.3,0.1,0.1,0.01,0.0
173,0,2015.0,West Ham,James Tomkins,D,25.0,1979.0,0.0,0.0,0.41,0.55,0.39,0.39,1.61,1.61,0.02,0.07
174,0,2015.0,West Ham,Emmanuel Emenike,F,13.0,499.0,0.0,0.0,1.8,1.26,1.46,1.46,0.34,0.34,0.26,0.06
175,0,2015.0,West Ham,Darren Randolph,GK,6.0,540.0,0.0,0.0,0.17,0.0,0.08,0.08,0.0,0.0,0.01,0.0
176,0,2015.0,West Ham,Pedro Obiang,M,24.0,1069.0,0.0,1.0,0.67,0.25,0.24,0.24,0.79,-0.21,0.02,0.07
177,0,2015.0,West Ham,Reece Oxford,D M,7.0,206.0,0.0,0.0,0.44,0.0,0.1,0.1,0.0,0.0,0.05,0.0
178,0,2015.0,West Ham,James Collins,D,19.0,1437.0,0.0,0.0,0.81,0.13,0.87,0.87,0.19,0.19,0.05,0.01
179,0,2015.0,West Ham,Alexandre Song,M,12.0,658.0,0.0,0.0,0.82,1.09,0.18,0.18,0.21,0.21,0.02,0.03
180,0,2015.0,West Ham,Matthew Jarvis,S,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0,2015.0,West Ham,Sam Byram,D,4.0,286.0,0.0,0.0,0.0,0.63,0.0,0.0,0.2,0.2,0.0,0.06
182,0,2015.0,West Ham,Josh Cullen,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0,2015.0,West Ham,Kevin Nolan,F,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0,2015.0,Liverpool,Roberto Firmino,F M,31.0,2005.0,10.0,7.0,2.83,2.2,7.13,-2.87,5.4,-1.6,0.32,0.24
185,0,2015.0,Liverpool,Christian Benteke,F,29.0,1496.0,9.0,3.0,3.67,1.86,9.98,0.98,2.78,-0.22,0.6,0.17
