,index,Season,Team,M,W,D,L,G,GA,PTS,xG,xGdiff,xGA,xGAdiff,xPTS,xPTSdiff
43,0,2018.0,Bayer Leverkusen,34.0,18.0,4.0,12.0,69.0,52.0,58.0,61.49,-7.51,45.71,-6.29,57.4,-0.6
44,0,2018.0,Borussia M.Gladbach,34.0,16.0,7.0,11.0,55.0,42.0,55.0,54.93,-0.07,52.87,10.87,51.38,-3.62
45,0,2018.0,Wolfsburg,34.0,16.0,7.0,11.0,62.0,50.0,55.0,49.49,-12.51,49.84,-0.16,47.04,-7.96
46,0,2018.0,Eintracht Frankfurt,34.0,15.0,9.0,10.0,60.0,48.0,54.0,61.84,1.84,51.02,3.02,54.38,0.38
47,0,2018.0,Werder Bremen,34.0,14.0,11.0,9.0,58.0,49.0,53.0,49.36,-8.64,56.71,7.71,44.36,-8.64
48,0,2018.0,Hoffenheim,34.0,13.0,12.0,9.0,70.0,52.0,51.0,79.95,9.95,53.29,1.29,62.96,11.96
49,0,2018.0,Fortuna Duesseldorf,34.0,13.0,5.0,16.0,49.0,65.0,44.0,49.47,0.47,63.06,-1.94,39.21,-4.79
50,0,2018.0,Hertha Berlin,34.0,11.0,10.0,13.0,49.0,57.0,43.0,50.52,1.52,61.58,4.58,41.95,-1.05
51,0,2018.0,Mainz 05,34.0,12.0,7.0,15.0,46.0,57.0,43.0,49.21,3.21,62.8,5.8,39.34,-3.66
52,0,2018.0,Freiburg,34.0,8.0,12.0,14.0,46.0,61.0,36.0,41.23,-4.77,61.43,0.43,35.67,-0.33
53,0,2018.0,Schalke 04,34.0,8.0,9.0,17.0,37.0,55.0,33.0,46.62,9.62,51.94,-3.06,44.16,11.16
54,0,2018.0,Augsburg,34.0,8.0,8.0,18.0,51.0,71.0,32.0,47.44,-3.56,63.79,-7.21,37.08,5.08
55,0,2018.0,VfB Stuttgart,34.0,7.0,7.0,20.0,32.0,70.0,28.0,37.38,5.38,62.7,-7.3,31.99,3.99
56,0,2018.0,Hannover 96,34.0,5.0,6.0,23.0,31.0,71.0,21.0,34.81,3.81,73.12,2.12,25.21,4.21
57,0,2018.0,Nuernberg,34.0,3.0,10.0,21.0,26.0,68.0,19.0,35.37,9.37,54.8,-13.2,35.12,16.12
58,0,2018.0,Juventus,38.0,28.0,6.0,4.0,70.0,30.0,90.0,64.53,-5.47,35.03,5.03,70.93,-19.07
59,0,2018.0,Napoli,38.0,24.0,7.0,7.0,74.0,36.0,79.0,68.24,-5.76,36.5,0.5,74.45,-4.55
60,0,2018.0,Atalanta,38.0,20.0,9.0,9.0,77.0,46.0,69.0,74.43,-2.57,41.85,-4.15,71.88,2.88
61,0,2018.0,Inter,38.0,20.0,9.0,9.0,57.0,33.0,69.0,66.47,9.47,38.4,5.4,71.75,2.75
62,0,2018.0,AC Milan,38.0,19.0,11.0,8.0,55.0,36.0,68.0,52.16,-2.84,41.7,5.7,60.11,-7.89
63,0,2018.0,Roma,38.0,18.0,12.0,8.0,66.0,48.0,66.0,68.39,2.39,52.79,4.79,62.13,-3.87
64,0,2018.0,Torino,38.0,16.0,15.0,7.0,52.0,37.0,63.0,46.47,-5.53,48.94,11.94,49.84,-13.16
65,0,2018.0,Lazio,38.0,17.0,8.0,13.0,56.0,46.0,59.0,61.27,5.27,46.45,0.45,61.04,2.04
66,0,2018.0,Sampdoria,38.0,15.0,8.0,15.0,60.0,51.0,53.0,53.19,-6.81,54.27,3.27,50.95,-2.05
67,0,2018.0,Bologna,38.0,11.0,11.0,16.0,48.0,56.0,44.0,48.1,0.1,51.06,-4.94,48.95,4.95
68,0,2018.0,Sassuolo,38.0,9.0,16.0,13.0,53.0,60.0,43.0,49.75,-3.25,61.11,1.11,45.64,2.64
69,0,2018.0,Udinese,38.0,11.0,10.0,17.0,39.0,53.0,43.0,42.49,3.49,62.23,9.23,38.67,-4.33
70,0,2018.0,SPAL 2013,38.0,11.0,9.0,18.0,44.0,56.0,42.0,43.28,-0.72,54.01,-1.99,44.73,2.73
71,0,2018.0,Fiorentina,38.0,8.0,17.0,13.0,47.0,45.0,41.0,54.12,7.12,44.08,-0.92,59.22,18.22
72,0,2018.0,Cagliari,38.0,10.0,11.0,17.0,36.0,54.0,41.0,40.94,4.94,63.74,9.74,39.37,-1.63
73,0,2018.0,Parma Calcio 1913,38.0,10.0,11.0,17.0,41.0,61.0,41.0,41.1,0.1,64.98,3.98,36.78,-4.22
74,0,2018.0,Genoa,38.0,8.0,14.0,16.0,39.0,57.0,38.0,44.54,5.54,56.35,-0.65,44.68,6.68
75,0,2018.0,Empoli,38.0,10.0,8.0,20.0,51.0,70.0,38.0,52.06,1.06,63.33,-6.67,46.54,8.54
76,0,2018.0,Frosinone,38.0,5.0,10.0,23.0,29.0,69.0,25.0,36.1,7.1,64.59,-4.41,35.94,10.94
77,0,2018.0,Chievo,38.0,2.0,14.0,22.0,25.0,75.0,20.0,36.48,11.48,62.69,-12.31,35.0,15.0
78,0,2018.0,Paris Saint Germain,38.0,29.0,4.0,5.0,105.0,35.0,91.0,95.34,-9.66,36.78,1.78,86.04,-4.96
79,0,2018.0,Lille,38.0,22.0,9.0,7.0,68.0,33.0,75.0,60.01,-7.99,39.85,6.85,67.02,-7.98
80,0,2018.0,Lyon,38.0,21.0,9.0,8.0,70.0,47.0,72.0,72.71,2.71,44.71,-2.29,69.49,-2.51
81,0,2018.0,Saint-Etienne,38.0,19.0,9.0,10.0,59.0,41.0,66.0,57.85,-1.15,48.81,7.81,58.37,-7.63
82,0,2018.0,Marseille,38.0,18.0,7.0,13.0,60.0,52.0,61.0,52.08,-7.92,44.59,-7.41,55.93,-5.07
83,0,2018.0,Montpellier,38.0,15.0,14.0,9.0,53.0,42.0,59.0,46.62,-6.38,41.26,-0.74,56.1,-2.9
84,0,2018.0,Nice,38.0,15.0,11.0,12.0,30.0,35.0,56.0,43.45,13.45,49.73,14.73,48.16,-7.84
85,0,2018.0,Reims,38.0,13.0,16.0,9.0,39.0,42.0,55.0,37.12,-1.88,42.28,0.28,48.22,-6.78
86,0,2018.0,Nimes,38.0,15.0,8.0,15.0,57.0,58.0,53.0,48.5,-8.5,55.47,-2.53,49.9,-3.1
87,0,2018.0,Rennes,38.0,13.0,13.0,12.0,55.0,52.0,52.0,56.05,1.05,46.19,-5.81,59.93,7.93
88,0,2018.0,Strasbourg,38.0,11.0,16.0,11.0,58.0,48.0,49.0,40.59,-17.41,48.51,0.51,46.48,-2.52
89,0,2018.0,Nantes,38.0,13.0,9.0,16.0,48.0,48.0,48.0,48.04,0.04,47.3,-0.7,54.62,6.62
90,0,2018.0,Angers,38.0,10.0,16.0,12.0,44.0,49.0,46.0,47.5,3.5,46.31,-2.69,53.21,7.21
91,0,2018.0,Bordeaux,38.0,10.0,11.0,17.0,34.0,42.0,41.0,37.27,3.27,52.19,10.19,41.37,0.37
92,0,2018.0,Amiens,38.0,9.0,11.0,18.0,31.0,52.0,38.0,34.63,3.63,46.76,-5.24,42.34,4.34
93,0,2018.0,Toulouse,38.0,8.0,14.0,16.0,35.0,57.0,38.0,42.73,7.73,56.42,-0.58,43.98,5.98
94,0,2018.0,Monaco,38.0,8.0,12.0,18.0,38.0,57.0,36.0,46.49,8.49,48.76,-8.24,51.27,15.27
95,0,2018.0,Dijon,38.0,9.0,7.0,22.0,31.0,60.0,34.0,36.13,5.13,57.61,-2.39,37.47,3.47
96,0,2018.0,Caen,38.0,7.0,12.0,19.0,29.0,54.0,33.0,26.97,-2.03,61.09,7.09,30.24,-2.76
97,0,2018.0,Guingamp,38.0,5.0,12.0,21.0,28.0,68.0,27.0,39.46,11.46,54.94,-13.06,44.12,17.12
