,index,Season,Team,M,W,D,L,G,GA,PTS,xG,xGdiff,xGA,xGAdiff,xPTS,xPTSdiff
14,0,2017.0,Brighton,38.0,9.0,13.0,16.0,34.0,54.0,40.0,37.21,3.21,53.08,-0.92,40.85,0.85
15,0,2017.0,Huddersfield,38.0,9.0,10.0,19.0,28.0,58.0,37.0,32.13,4.13,53.22,-4.78,36.84,-0.16
16,0,2017.0,Southampton,38.0,7.0,15.0,16.0,37.0,56.0,36.0,41.88,4.88,46.56,-9.44,48.72,12.72
17,0,2017.0,Swansea,38.0,8.0,9.0,21.0,28.0,56.0,33.0,29.71,1.71,61.83,5.83,32.31,-0.69
18,0,2017.0,Stoke,38.0,7.0,12.0,19.0,35.0,68.0,33.0,36.75,1.75,65.54,-2.46,36.17,3.17
19,0,2017.0,West Bromwich Albion,38.0,6.0,13.0,19.0,31.0,56.0,31.0,35.18,4.18,48.99,-7.01,42.96,11.96
20,0,2017.0,Barcelona,38.0,28.0,9.0,1.0,99.0,29.0,93.0,90.49,-8.51,41.62,12.62,79.44,-13.56
21,0,2017.0,Atletico Madrid,38.0,23.0,10.0,5.0,58.0,22.0,79.0,50.29,-7.71,35.48,13.48,61.6,-17.4
22,0,2017.0,Real Madrid,38.0,22.0,10.0,6.0,94.0,44.0,76.0,91.29,-2.71,45.1,1.1,79.99,3.99
23,0,2017.0,Valencia,38.0,22.0,7.0,9.0,65.0,38.0,73.0,57.76,-7.24,47.89,9.89,58.23,-14.77
24,0,2017.0,Villarreal,38.0,18.0,7.0,13.0,57.0,50.0,61.0,55.67,-1.33,54.24,4.24,54.96,-6.04
25,0,2017.0,Real Betis,38.0,18.0,6.0,14.0,60.0,61.0,60.0,46.72,-13.28,49.76,-11.24,50.51,-9.49
26,0,2017.0,Sevilla,38.0,17.0,7.0,14.0,49.0,58.0,58.0,61.49,12.49,54.03,-3.97,58.61,0.61
27,0,2017.0,Getafe,38.0,15.0,10.0,13.0,42.0,33.0,55.0,49.03,7.03,39.65,6.65,57.53,2.53
28,0,2017.0,Eibar,38.0,14.0,9.0,15.0,44.0,50.0,51.0,41.42,-2.58,45.53,-4.47,50.79,-0.21
29,0,2017.0,Girona,38.0,14.0,9.0,15.0,50.0,59.0,51.0,52.1,2.1,51.6,-7.4,53.03,2.03
30,0,2017.0,Real Sociedad,38.0,14.0,7.0,17.0,66.0,59.0,49.0,56.35,-9.65,51.13,-7.87,55.84,6.84
31,0,2017.0,Celta Vigo,38.0,13.0,10.0,15.0,59.0,60.0,49.0,54.59,-4.41,57.68,-2.32,48.83,-0.17
32,0,2017.0,Espanyol,38.0,12.0,13.0,13.0,36.0,42.0,49.0,41.58,5.58,53.37,11.37,44.68,-4.32
33,0,2017.0,Alaves,38.0,15.0,2.0,21.0,40.0,50.0,47.0,37.88,-2.12,58.2,8.2,39.03,-7.97
34,0,2017.0,Levante,38.0,11.0,13.0,14.0,44.0,58.0,46.0,44.2,0.2,65.12,7.12,41.82,-4.18
35,0,2017.0,Athletic Club,38.0,10.0,13.0,15.0,41.0,49.0,43.0,51.79,10.79,50.71,1.71,54.13,11.13
36,0,2017.0,Leganes,38.0,12.0,7.0,19.0,34.0,51.0,43.0,39.26,5.26,48.77,-2.23,44.58,1.58
37,0,2017.0,Deportivo La Coruna,38.0,6.0,11.0,21.0,38.0,76.0,29.0,49.78,11.78,60.87,-15.13,49.16,20.16
38,0,2017.0,Las Palmas,38.0,5.0,7.0,26.0,24.0,74.0,22.0,37.88,13.88,74.43,0.43,31.05,9.05
39,0,2017.0,Malaga,38.0,5.0,5.0,28.0,24.0,61.0,20.0,35.88,11.88,60.24,-0.76,35.83,15.83
40,0,2017.0,Bayern Munich,34.0,27.0,3.0,4.0,92.0,28.0,84.0,76.55,-15.45,30.64,2.64,73.52,-10.48
41,0,2017.0,Schalke 04,34.0,18.0,9.0,7.0,53.0,37.0,63.0,46.83,-6.17,39.42,2.42,51.69,-11.31
42,0,2017.0,Hoffenheim,34.0,15.0,10.0,9.0,66.0,48.0,55.0,50.72,-15.28,45.2,-2.8,49.86,-5.14
43,0,2017.0,Borussia Dortmund,34.0,15.0,10.0,9.0,64.0,47.0,55.0,66.1,2.1,40.86,-6.14,63.16,8.16
44,0,2017.0,Bayer Leverkusen,34.0,15.0,10.0,9.0,58.0,44.0,55.0,56.98,-1.02,36.92,-7.08,61.54,6.54
45,0,2017.0,RasenBallsport Leipzig,34.0,15.0,8.0,11.0,57.0,53.0,53.0,51.42,-5.58,47.42,-5.58,48.47,-4.53
46,0,2017.0,VfB Stuttgart,34.0,15.0,6.0,13.0,36.0,36.0,51.0,37.91,1.91,39.35,3.35,46.67,-4.33
47,0,2017.0,Eintracht Frankfurt,34.0,14.0,7.0,13.0,45.0,45.0,49.0,41.06,-3.94,40.91,-4.09,47.19,-1.81
48,0,2017.0,Borussia M.Gladbach,34.0,13.0,8.0,13.0,47.0,52.0,47.0,51.25,4.25,52.09,0.09,48.93,1.93
49,0,2017.0,Hertha Berlin,34.0,10.0,13.0,11.0,43.0,46.0,43.0,38.58,-4.42,44.71,-1.29,41.89,-1.11
50,0,2017.0,Werder Bremen,34.0,10.0,12.0,12.0,37.0,40.0,42.0,38.51,1.51,43.47,3.47,42.7,0.7
51,0,2017.0,Augsburg,34.0,10.0,11.0,13.0,43.0,46.0,41.0,42.26,-0.74,40.82,-5.18,45.9,4.9
52,0,2017.0,Hannover 96,34.0,10.0,9.0,15.0,44.0,54.0,39.0,41.22,-2.78,54.36,0.36,39.58,0.58
53,0,2017.0,Mainz 05,34.0,9.0,9.0,16.0,38.0,52.0,36.0,31.65,-6.35,45.18,-6.82,37.92,1.92
54,0,2017.0,Freiburg,34.0,8.0,12.0,14.0,32.0,56.0,36.0,36.98,4.98,45.66,-10.34,40.82,4.82
55,0,2017.0,Wolfsburg,34.0,6.0,15.0,13.0,36.0,48.0,33.0,32.11,-3.89,49.43,1.43,34.8,1.8
56,0,2017.0,Hamburger SV,34.0,8.0,7.0,19.0,29.0,53.0,31.0,36.04,7.04,54.06,1.06,38.59,7.59
57,0,2017.0,FC Cologne,34.0,5.0,7.0,22.0,35.0,70.0,22.0,41.5,6.5,67.17,-2.83,32.18,10.18
58,0,2017.0,Juventus,38.0,30.0,5.0,3.0,86.0,24.0,95.0,59.23,-26.77,28.58,4.58,73.51,-21.49
59,0,2017.0,Napoli,38.0,28.0,7.0,3.0,77.0,29.0,91.0,70.45,-6.55,25.27,-3.73,82.23,-8.77
60,0,2017.0,Roma,38.0,23.0,8.0,7.0,61.0,28.0,77.0,65.63,4.63,38.46,10.46,69.24,-7.76
61,0,2017.0,Lazio,38.0,21.0,9.0,8.0,89.0,49.0,72.0,66.51,-22.49,42.57,-6.43,66.05,-5.95
62,0,2017.0,Inter,38.0,20.0,12.0,6.0,66.0,30.0,72.0,60.83,-5.17,37.33,7.33,65.25,-6.75
63,0,2017.0,AC Milan,38.0,18.0,10.0,10.0,56.0,42.0,64.0,50.88,-5.12,36.78,-5.22,62.35,-1.65
64,0,2017.0,Atalanta,38.0,16.0,12.0,10.0,57.0,39.0,60.0,64.29,7.29,36.5,-2.5,69.88,9.88
65,0,2017.0,Fiorentina,38.0,16.0,9.0,13.0,54.0,46.0,57.0,54.12,0.12,42.15,-3.85,60.41,3.41
66,0,2017.0,Torino,38.0,13.0,15.0,10.0,54.0,46.0,54.0,46.59,-7.41,49.11,3.11,51.84,-2.16
67,0,2017.0,Sampdoria,38.0,16.0,6.0,16.0,56.0,60.0,54.0,53.14,-2.86,62.26,2.26,46.87,-7.13
68,0,2017.0,Sassuolo,38.0,11.0,10.0,17.0,29.0,59.0,43.0,47.15,18.15,50.63,-8.37,51.7,8.7
69,0,2017.0,Genoa,38.0,11.0,8.0,19.0,33.0,43.0,41.0,42.21,9.21,42.87,-0.13,50.38,9.38
70,0,2017.0,Udinese,38.0,12.0,4.0,22.0,48.0,63.0,40.0,45.17,-2.83,50.63,-12.37,47.37,7.37
71,0,2017.0,Chievo,38.0,10.0,10.0,18.0,36.0,59.0,40.0,34.34,-1.66,55.26,-3.74,38.61,-1.39
72,0,2017.0,Bologna,38.0,11.0,6.0,21.0,40.0,52.0,39.0,36.11,-3.89,48.8,-3.2,43.01,4.01
73,0,2017.0,Cagliari,38.0,11.0,6.0,21.0,33.0,61.0,39.0,38.27,5.27,57.91,-3.09,40.41,1.41
74,0,2017.0,SPAL 2013,38.0,8.0,14.0,16.0,39.0,59.0,38.0,34.61,-4.39,60.18,1.18,35.41,-2.59
75,0,2017.0,Crotone,38.0,9.0,8.0,21.0,40.0,66.0,35.0,33.24,-6.76,59.43,-6.57,35.44,0.44
76,0,2017.0,Verona,38.0,7.0,4.0,27.0,30.0,78.0,25.0,33.76,3.76,72.71,-5.29,31.06,6.06
77,0,2017.0,Benevento,38.0,6.0,3.0,29.0,33.0,84.0,21.0,38.21,5.21,77.31,-6.69,30.09,9.09
78,0,2017.0,Paris Saint Germain,38.0,29.0,6.0,3.0,108.0,29.0,93.0,89.92,-18.08,32.1,3.1,84.61,-8.39
79,0,2017.0,Monaco,38.0,24.0,8.0,6.0,85.0,45.0,80.0,62.41,-22.59,45.27,0.27,65.15,-14.85
80,0,2017.0,Lyon,38.0,23.0,9.0,6.0,87.0,43.0,78.0,65.27,-21.73,37.09,-5.91,70.04,-7.96
81,0,2017.0,Marseille,38.0,22.0,11.0,5.0,80.0,47.0,77.0,82.2,2.2,41.17,-5.83,77.22,0.22
82,0,2017.0,Rennes,38.0,16.0,10.0,12.0,50.0,44.0,58.0,46.97,-3.03,49.14,5.14,52.97,-5.03
83,0,2017.0,Bordeaux,38.0,16.0,7.0,15.0,53.0,48.0,55.0,52.56,-0.44,41.38,-6.62,59.0,4.0
84,0,2017.0,Saint-Etienne,38.0,15.0,10.0,13.0,47.0,50.0,55.0,51.03,4.03,53.26,3.26,51.58,-3.42
85,0,2017.0,Nice,38.0,15.0,9.0,14.0,53.0,52.0,54.0,47.36,-5.64,45.9,-6.1,53.88,-0.12
86,0,2017.0,Nantes,38.0,14.0,10.0,14.0,36.0,41.0,52.0,39.8,3.8,36.26,-4.74,55.95,3.95
87,0,2017.0,Montpellier,38.0,11.0,18.0,9.0,36.0,33.0,51.0,39.81,3.81,37.93,4.93,52.94,1.94
88,0,2017.0,Dijon,38.0,13.0,9.0,16.0,55.0,73.0,48.0,40.03,-14.97,62.95,-10.05,38.61,-9.39
89,0,2017.0,Guingamp,38.0,12.0,11.0,15.0,48.0,59.0,47.0,41.86,-6.14,50.51,-8.49,45.97,-1.03
90,0,2017.0,Amiens,38.0,12.0,9.0,17.0,37.0,42.0,45.0,31.47,-5.53,51.7,9.7,38.94,-6.06
91,0,2017.0,Angers,38.0,9.0,14.0,15.0,42.0,52.0,41.0,46.15,4.15,45.19,-6.81,52.39,11.39
92,0,2017.0,Strasbourg,38.0,9.0,11.0,18.0,44.0,67.0,38.0,43.27,-0.73,58.33,-8.67,43.76,5.76
93,0,2017.0,Caen,38.0,10.0,8.0,20.0,27.0,52.0,38.0,41.17,14.17,47.83,-4.17,48.04,10.04
94,0,2017.0,Lille,38.0,10.0,8.0,20.0,41.0,67.0,38.0,36.13,-4.87,59.37,-7.63,35.26,-2.74
95,0,2017.0,Toulouse,38.0,9.0,10.0,19.0,38.0,54.0,37.0,43.29,5.29,54.45,0.45,47.2,10.2
96,0,2017.0,Troyes,38.0,9.0,6.0,23.0,32.0,59.0,33.0,37.13,5.13,52.47,-6.53,43.55,10.55
97,0,2017.0,Metz,38.0,6.0,8.0,24.0,34.0,76.0,26.0,36.4,2.4,71.93,-4.07,31.48,5.48
