,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
17,0,2019.0,Liverpool,Adrián,GK,11.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,2019.0,Liverpool,Dejan Lovren,D,10.0,774.0,0.0,1.0,0.58,0.12,0.2,0.2,0.3,-0.7,0.02,0.04
19,0,2019.0,Liverpool,Joseph Gomez,D,28.0,1996.0,0.0,0.0,0.05,0.23,0.02,0.02,0.16,0.16,0.0,0.01
20,0,2019.0,Liverpool,Alisson,GK,29.0,2545.0,0.0,1.0,0.0,0.04,0.0,0.0,0.26,-0.74,0.0,0.01
21,0,2019.0,Liverpool,Harvey Elliott,S,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,2019.0,Liverpool,Neco Williams,D,6.0,235.0,0.0,0.0,2.68,0.77,0.23,0.23,0.05,0.05,0.09,0.02
23,0,2019.0,Liverpool,Takumi Minamino,F,10.0,233.0,0.0,0.0,3.09,0.39,0.84,0.84,0.02,0.02,0.32,0.01
24,0,2019.0,Manchester City,Raheem Sterling,F M,33.0,2678.0,20.0,1.0,3.36,1.61,19.8,-0.2,7.21,6.21,0.67,0.24
25,0,2019.0,Manchester City,Sergio Agüero,F,24.0,1462.0,16.0,3.0,4.68,1.17,15.56,-0.44,2.92,-0.08,0.96,0.18
26,0,2019.0,Manchester City,Kevin De Bruyne,M,35.0,2818.0,14.0,20.0,3.19,4.25,8.11,-5.89,20.62,0.62,0.26,0.66
27,0,2019.0,Manchester City,Gabriel Jesus,F,34.0,2022.0,14.0,7.0,4.5,1.42,21.02,7.02,3.6,-3.4,0.94,0.16
28,0,2019.0,Manchester City,Riyad Mahrez,F M,33.0,1938.0,11.0,9.0,3.44,2.79,8.65,-2.35,11.06,2.06,0.4,0.51
29,0,2019.0,Manchester City,Bernardo Silva,F M,34.0,2020.0,6.0,7.0,2.32,2.27,7.42,1.42,6.31,-0.69,0.33,0.28
30,0,2019.0,Manchester City,David Silva,M,27.0,1846.0,5.0,10.0,2.24,2.39,6.93,1.93,7.65,-2.35,0.34,0.37
31,0,2019.0,Manchester City,Phil Foden,F M,23.0,888.0,5.0,2.0,3.45,1.82,3.56,-1.44,1.56,-0.44,0.36,0.16
32,0,2019.0,Manchester City,Rodri,D M,35.0,2488.0,3.0,2.0,0.87,1.19,0.74,-2.26,2.91,0.91,0.03,0.11
33,0,2019.0,Manchester City,Ilkay Gündogan,M,31.0,2006.0,2.0,1.0,1.44,1.53,4.35,2.35,2.92,1.92,0.2,0.13
34,0,2019.0,Manchester City,Nicolás Otamendi,D,24.0,1705.0,2.0,0.0,0.79,0.21,2.05,0.05,0.18,0.18,0.11,0.01
35,0,2019.0,Manchester City,Kyle Walker,D,29.0,2407.0,1.0,4.0,0.52,0.71,1.31,0.31,1.93,-2.07,0.05,0.07
36,0,2019.0,Manchester City,Aymeric Laporte,D,15.0,1112.0,1.0,0.0,0.32,0.24,0.72,-0.28,0.18,0.18,0.06,0.01
37,0,2019.0,Manchester City,Leroy Sané,S,1.0,6.0,0.0,0.0,30.0,0.0,0.1,0.1,0.0,0.0,1.47,0.0
38,0,2019.0,Manchester City,John Stones,D,16.0,1114.0,0.0,0.0,0.48,0.16,0.55,0.55,0.06,0.06,0.04,0.0
39,0,2019.0,Manchester City,Fernandinho,D M,30.0,2401.0,0.0,1.0,0.6,0.3,0.76,0.76,0.45,-0.55,0.03,0.02
40,0,2019.0,Manchester City,Angelino,D,6.0,417.0,0.0,0.0,1.08,1.94,0.21,0.21,1.92,1.92,0.05,0.42
41,0,2019.0,Manchester City,Claudio Bravo,GK,4.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,2019.0,Manchester City,João Cancelo,D,17.0,1198.0,0.0,0.0,1.13,1.28,0.56,0.56,3.0,3.0,0.04,0.23
43,0,2019.0,Manchester City,Oleksandr Zinchenko,D,19.0,1265.0,0.0,0.0,1.14,1.42,0.48,0.48,2.09,2.09,0.03,0.15
44,0,2019.0,Manchester City,Benjamin Mendy,D,19.0,1508.0,0.0,3.0,0.6,1.25,0.32,0.32,1.63,-1.37,0.02,0.1
45,0,2019.0,Manchester City,Ederson,GK,35.0,3071.0,0.0,0.0,0.0,0.03,0.0,0.0,0.07,0.07,0.0,0.0
46,0,2019.0,Manchester City,Eric Garcia,D,13.0,780.0,0.0,0.0,0.23,0.23,0.6,0.6,0.22,0.22,0.07,0.03
47,0,2019.0,Manchester City,Tommy Doyle,S,1.0,13.0,0.0,0.0,6.92,0.0,0.08,0.08,0.0,0.0,0.54,0.0
48,0,2019.0,Manchester United,Anthony Martial,F,32.0,2672.0,17.0,6.0,2.69,1.01,13.24,-3.76,4.62,-1.38,0.45,0.16
49,0,2019.0,Manchester United,Marcus Rashford,F M,31.0,2673.0,17.0,7.0,3.2,1.11,19.5,2.5,5.46,-1.54,0.66,0.18
50,0,2019.0,Manchester United,Mason Greenwood,F M,31.0,1304.0,10.0,1.0,2.69,0.97,3.39,-6.61,1.41,0.41,0.23,0.1
51,0,2019.0,Manchester United,Bruno Fernandes,M,14.0,1211.0,8.0,7.0,3.27,2.23,5.99,-2.01,2.76,-4.24,0.44,0.2
52,0,2019.0,Manchester United,Scott McTominay,M,27.0,1771.0,3.0,1.0,1.47,0.81,2.02,-0.98,1.43,0.43,0.1,0.07
53,0,2019.0,Manchester United,Daniel James,F M,33.0,2291.0,3.0,6.0,1.65,1.02,3.6,0.6,4.26,-1.74,0.14,0.17
54,0,2019.0,Manchester United,Jesse Lingard,M,22.0,919.0,1.0,0.0,2.15,1.96,2.33,1.33,1.11,1.11,0.23,0.11
55,0,2019.0,Manchester United,Andreas Pereira,M,25.0,1501.0,1.0,3.0,2.22,1.86,2.29,1.29,3.71,0.71,0.14,0.22
56,0,2019.0,Manchester United,Harry Maguire,D,38.0,3420.0,1.0,0.0,0.82,0.42,2.77,1.77,0.45,0.45,0.07,0.01
57,0,2019.0,Manchester United,Paul Pogba,M,16.0,1206.0,1.0,3.0,1.64,2.24,2.15,1.15,3.06,0.06,0.16,0.23
58,0,2019.0,Manchester United,Victor Lindelöf,D,35.0,3100.0,1.0,0.0,0.17,0.12,0.18,-0.82,0.37,0.37,0.01,0.01
59,0,2019.0,Manchester United,Brandon Williams,D M,17.0,1005.0,1.0,0.0,0.54,1.16,1.0,0.0,0.67,0.67,0.09,0.06
60,0,2019.0,Manchester United,David de Gea,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,2019.0,Manchester United,Timothy Fosu-Mensah,D,3.0,139.0,0.0,0.0,0.65,1.29,0.09,0.09,0.13,0.13,0.06,0.08
62,0,2019.0,Manchester United,Marcos Rojo,D,3.0,119.0,0.0,0.0,0.76,0.0,0.13,0.13,0.0,0.0,0.1,0.0
63,0,2019.0,Manchester United,Juan Mata,M,19.0,740.0,0.0,2.0,1.22,2.19,1.22,1.22,2.1,0.1,0.15,0.26
64,0,2019.0,Manchester United,Odion Ighalo,S,11.0,69.0,0.0,0.0,9.13,2.61,2.46,2.46,0.09,0.09,3.2,0.11
65,0,2019.0,Manchester United,Ashley Young,D M,12.0,956.0,0.0,0.0,0.28,1.79,0.08,0.08,1.67,1.67,0.01,0.16
66,0,2019.0,Manchester United,Nemanja Matic,M,21.0,1586.0,0.0,2.0,0.4,0.85,0.23,0.23,0.89,-1.11,0.01,0.05
67,0,2019.0,Manchester United,Axel Tuanzebe,D,5.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0,2019.0,Manchester United,Phil Jones,D,2.0,137.0,0.0,0.0,1.31,0.0,0.11,0.11,0.0,0.0,0.08,0.0
69,0,2019.0,Manchester United,Luke Shaw,D,24.0,1735.0,0.0,0.0,0.57,0.99,0.72,0.72,1.38,1.38,0.04,0.07
70,0,2019.0,Manchester United,Eric Bailly,D,4.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,2019.0,Manchester United,Aaron Wan-Bissaka,D M,35.0,3075.0,0.0,4.0,0.2,0.73,0.81,0.81,3.49,-0.51,0.02,0.1
72,0,2019.0,Manchester United,Angel Gomes,S,2.0,17.0,0.0,0.0,0.0,10.59,0.0,0.0,0.23,0.23,0.0,1.21
73,0,2019.0,Manchester United,Fred,M,29.0,2147.0,0.0,0.0,1.68,1.47,1.59,1.59,2.31,2.31,0.07,0.1
74,0,2019.0,Manchester United,Diogo Dalot,D,4.0,65.0,0.0,0.0,1.38,0.0,0.37,0.37,0.0,0.0,0.51,0.0
75,0,2019.0,Manchester United,James Garner,S,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,2019.0,Manchester United,Tahith Chong,S,3.0,29.0,0.0,0.0,3.1,0.0,0.07,0.07,0.0,0.0,0.22,0.0
77,0,2019.0,Chelsea,Tammy Abraham,F,34.0,2233.0,15.0,3.0,3.55,0.85,18.08,3.08,2.91,-0.09,0.73,0.12
78,0,2019.0,Chelsea,Willian,F M,36.0,2609.0,9.0,7.0,2.45,2.62,8.14,-0.86,8.68,1.68,0.28,0.3
79,0,2019.0,Chelsea,Christian Pulisic,F M,25.0,1738.0,9.0,4.0,3.26,1.55,8.93,-0.07,4.3,0.3,0.46,0.22
80,0,2019.0,Chelsea,Olivier Giroud,F,18.0,1015.0,8.0,0.0,3.46,0.71,7.4,-0.6,1.39,1.39,0.66,0.12
81,0,2019.0,Chelsea,Mason Mount,F M,37.0,2894.0,7.0,5.0,2.43,1.62,7.5,0.5,5.26,0.26,0.23,0.16
82,0,2019.0,Chelsea,Jorginho,M,31.0,2391.0,4.0,2.0,0.45,0.87,3.1,-0.9,2.92,0.92,0.12,0.11
83,0,2019.0,Chelsea,Marcos Alonso,D,18.0,1436.0,4.0,2.0,1.88,1.57,2.55,-1.45,2.99,0.99,0.16,0.19
84,0,2019.0,Chelsea,N'Golo Kanté,M,22.0,1733.0,3.0,0.0,0.93,1.4,1.54,-1.46,1.52,1.52,0.08,0.08
85,0,2019.0,Chelsea,César Azpilicueta,D,36.0,3234.0,2.0,6.0,0.81,1.25,2.59,0.59,6.03,0.03,0.07,0.17
86,0,2019.0,Chelsea,Antonio Rüdiger,D,20.0,1710.0,2.0,0.0,0.63,0.26,0.93,-1.07,1.18,1.18,0.05,0.06
87,0,2019.0,Chelsea,Ross Barkley,M,21.0,1100.0,1.0,4.0,3.27,1.96,2.84,1.84,2.86,-1.14,0.23,0.23
88,0,2019.0,Chelsea,Pedro,F M,11.0,661.0,1.0,1.0,3.0,2.31,2.47,1.47,1.07,0.07,0.34,0.15
89,0,2019.0,Chelsea,Fikayo Tomori,D,15.0,1299.0,1.0,0.0,0.48,0.28,0.56,-0.44,0.12,0.12,0.04,0.01
90,0,2019.0,Chelsea,Michy Batshuayi,F,16.0,194.0,1.0,1.0,6.96,1.39,3.04,2.04,0.2,-0.8,1.41,0.09
91,0,2019.0,Chelsea,Mateo Kovacic,M,31.0,2086.0,1.0,3.0,0.91,1.21,0.97,-0.03,1.85,-1.15,0.04,0.08
92,0,2019.0,Chelsea,Callum Hudson-Odoi,F M,22.0,816.0,1.0,5.0,2.32,2.21,2.02,1.02,2.71,-2.29,0.22,0.3
93,0,2019.0,Chelsea,Andreas Christensen,D,21.0,1758.0,0.0,0.0,0.36,0.2,0.61,0.61,0.85,0.85,0.03,0.04
94,0,2019.0,Chelsea,Willy Caballero,GK,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,2019.0,Chelsea,Ruben Loftus-Cheek,F M,7.0,195.0,0.0,1.0,1.85,0.46,0.54,0.54,0.52,-0.48,0.25,0.24
96,0,2019.0,Chelsea,Kurt Zouma,D,28.0,2340.0,0.0,0.0,0.58,0.04,1.47,1.47,0.12,0.12,0.06,0.0
97,0,2019.0,Chelsea,Emerson,D,15.0,1019.0,0.0,0.0,1.15,1.68,1.1,1.1,1.69,1.69,0.1,0.15
98,0,2019.0,Chelsea,Kepa,GK,33.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,2019.0,Chelsea,Billy Gilmour,M,6.0,190.0,0.0,0.0,0.47,1.89,0.03,0.03,0.19,0.19,0.01,0.09
100,0,2019.0,Chelsea,Reece James,D,24.0,1512.0,0.0,2.0,1.07,1.49,0.82,0.82,3.18,1.18,0.05,0.19
101,0,2019.0,Chelsea,Tariq Lamptey,S,1.0,26.0,0.0,0.0,0.0,3.46,0.0,0.0,0.07,0.07,0.0,0.24
102,0,2019.0,Chelsea,Faustino Anjorin,S,1.0,19.0,0.0,0.0,4.74,0.0,0.02,0.02,0.0,0.0,0.08,0.0
103,0,2019.0,Chelsea,Armando Broja,S,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,2019.0,Leicester,Jamie Vardy,F,35.0,3034.0,23.0,5.0,2.64,0.95,18.9,-4.1,6.37,1.37,0.56,0.19
105,0,2019.0,Leicester,Ayoze Pérez,F M,33.0,2045.0,8.0,4.0,2.07,1.23,6.56,-1.44,4.09,0.09,0.29,0.18
106,0,2019.0,Leicester,Harvey Barnes,F M,36.0,2094.0,6.0,8.0,2.62,1.5,8.48,2.48,4.09,-3.91,0.36,0.18
107,0,2019.0,Leicester,James Maddison,M,31.0,2632.0,6.0,3.0,2.53,2.7,5.02,-0.98,5.77,2.77,0.17,0.2
108,0,2019.0,Leicester,Kelechi Iheanacho,F M,20.0,976.0,5.0,3.0,3.32,1.38,5.9,0.9,2.59,-0.41,0.54,0.24
109,0,2019.0,Leicester,Ben Chilwell,D M,27.0,2382.0,3.0,3.0,0.6,1.25,1.1,-1.9,3.54,0.54,0.04,0.13
110,0,2019.0,Leicester,Ricardo Pereira,D M,28.0,2520.0,3.0,2.0,0.64,0.96,1.27,-1.73,4.02,2.02,0.05,0.14
111,0,2019.0,Leicester,Youri Tielemans,M,37.0,2849.0,3.0,6.0,1.77,1.67,2.79,-0.21,5.19,-0.81,0.09,0.16
112,0,2019.0,Leicester,Demarai Gray,M,21.0,580.0,2.0,3.0,3.57,2.48,2.77,0.77,2.23,-0.77,0.43,0.35
113,0,2019.0,Leicester,Wilfred Ndidi,M,32.0,2679.0,2.0,1.0,0.87,0.5,1.73,-0.27,0.59,-0.41,0.06,0.02
114,0,2019.0,Leicester,Jonny Evans,D,38.0,3390.0,1.0,1.0,0.61,0.21,2.48,1.48,0.38,-0.62,0.07,0.01
115,0,2019.0,Leicester,Dennis Praet,M,27.0,1124.0,1.0,2.0,1.28,0.72,1.21,0.21,1.49,-0.51,0.1,0.12
116,0,2019.0,Leicester,Caglar Söyüncü,D,34.0,3042.0,1.0,1.0,0.5,0.15,1.43,0.43,0.31,-0.69,0.04,0.01
117,0,2019.0,Leicester,Hamza Choudhury,M,20.0,879.0,1.0,1.0,0.72,0.41,0.34,-0.66,0.11,-0.89,0.03,0.01
118,0,2019.0,Leicester,Kasper Schmeichel,GK,38.0,3420.0,0.0,0.0,0.03,0.08,0.02,0.02,0.36,0.36,0.0,0.01
119,0,2019.0,Leicester,Wes Morgan,D,11.0,418.0,0.0,0.0,0.86,0.0,0.6,0.6,0.0,0.0,0.13,0.0
120,0,2019.0,Leicester,Christian Fuchs,D M,11.0,760.0,0.0,0.0,0.59,0.24,0.18,0.18,0.1,0.1,0.02,0.01
121,0,2019.0,Leicester,Marc Albrighton,D M,20.0,860.0,0.0,3.0,1.05,2.09,0.45,0.45,2.29,-0.71,0.05,0.24
122,0,2019.0,Leicester,Ryan Bennett,D,5.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0,2019.0,Leicester,Nampalys Mendy,M,7.0,295.0,0.0,0.0,0.31,0.92,0.01,0.01,0.09,0.09,0.0,0.03
124,0,2019.0,Leicester,Matthew James,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0,2019.0,Leicester,James Justin,D,13.0,1005.0,0.0,1.0,0.63,1.07,0.27,0.27,1.08,0.08,0.02,0.1
126,0,2019.0,Leicester,Luke Thomas,D,3.0,270.0,0.0,1.0,0.0,3.0,0.0,0.0,0.63,-0.37,0.0,0.21
127,0,2019.0,Leicester,George Hirst,S,2.0,5.0,0.0,0.0,54.0,0.0,0.1,0.1,0.0,0.0,1.81,0.0
128,0,2019.0,Tottenham,Harry Kane,F,29.0,2595.0,18.0,2.0,2.84,0.94,13.3,-4.7,3.12,1.12,0.46,0.11
129,0,2019.0,Tottenham,Son Heung-Min,F M,30.0,2511.0,11.0,10.0,2.9,1.47,9.7,-1.3,6.72,-3.28,0.35,0.24
130,0,2019.0,Tottenham,Dele Alli,F M,25.0,1862.0,8.0,4.0,2.03,1.11,7.92,-0.08,3.48,-0.52,0.38,0.17
131,0,2019.0,Tottenham,Lucas Moura,F M,35.0,2261.0,4.0,4.0,2.23,1.39,5.58,1.58,3.28,-0.72,0.22,0.13
132,0,2019.0,Tottenham,Steven Bergwijn,F M,14.0,698.0,3.0,1.0,1.16,1.68,1.18,-1.82,1.13,0.13,0.15,0.15
133,0,2019.0,Tottenham,Toby Alderweireld,D,33.0,2959.0,2.0,2.0,0.46,0.33,0.46,-1.54,1.23,-0.77,0.01,0.04
134,0,2019.0,Tottenham,Erik Lamela,F M,25.0,1190.0,2.0,1.0,2.19,1.36,2.31,0.31,1.01,0.01,0.17,0.08
135,0,2019.0,Tottenham,Christian Eriksen,F M,20.0,1075.0,2.0,2.0,2.18,1.93,1.76,-0.24,2.26,0.26,0.15,0.19
136,0,2019.0,Tottenham,Moussa Sissoko,D M,29.0,2466.0,2.0,1.0,0.55,0.58,2.54,0.54,1.7,0.7,0.09,0.06
137,0,2019.0,Tottenham,Tanguy NDombele Alvaro,M,21.0,1002.0,2.0,2.0,0.81,1.08,0.35,-1.65,0.8,-1.2,0.03,0.07
138,0,2019.0,Tottenham,Jan Vertonghen,D,23.0,1651.0,1.0,1.0,0.22,0.16,0.64,-0.36,1.02,0.02,0.03,0.06
139,0,2019.0,Tottenham,Serge Aurier,D M,33.0,2716.0,1.0,5.0,0.43,1.09,0.48,-0.52,3.6,-1.4,0.02,0.12
140,0,2019.0,Tottenham,Hugo Lloris,GK,21.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,2019.0,Tottenham,Danny Rose,D,12.0,895.0,0.0,0.0,0.2,1.11,0.09,0.09,0.68,0.68,0.01,0.07
142,0,2019.0,Tottenham,Eric Dier,D M,19.0,1339.0,0.0,2.0,0.54,0.47,1.03,1.03,0.28,-1.72,0.07,0.02
143,0,2019.0,Tottenham,Ben Davies,D,18.0,1434.0,0.0,0.0,0.44,0.56,0.22,0.22,0.96,0.96,0.01,0.06
144,0,2019.0,Tottenham,Victor Wanyama,S,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,2019.0,Tottenham,Kyle Walker-Peters,D,3.0,245.0,0.0,0.0,0.37,0.73,0.02,0.02,0.07,0.07,0.01,0.03
146,0,2019.0,Tottenham,Harry Winks,M,31.0,2236.0,0.0,0.0,0.56,0.68,0.39,0.39,0.9,0.9,0.02,0.04
147,0,2019.0,Tottenham,Paulo Gazzaniga,GK,18.0,1612.0,0.0,0.0,0.0,0.06,0.0,0.0,0.4,0.4,0.0,0.02
148,0,2019.0,Tottenham,Georges-Kévin Nkoudou,S,1.0,1.0,0.0,0.0,90.0,0.0,0.06,0.06,0.0,0.0,5.07,0.0
149,0,2019.0,Tottenham,Giovani Lo Celso,M,28.0,1477.0,0.0,2.0,1.1,1.77,1.38,1.38,1.71,-0.29,0.08,0.1
150,0,2019.0,Tottenham,Davinson Sánchez,D,29.0,2433.0,0.0,0.0,0.26,0.04,0.76,0.76,0.04,0.04,0.03,0.0
151,0,2019.0,Tottenham,Juan Foyth,D,4.0,67.0,0.0,0.0,0.0,1.34,0.0,0.0,0.02,0.02,0.0,0.03
152,0,2019.0,Tottenham,Ryan Sessegnon,D M,6.0,341.0,0.0,0.0,0.26,0.53,0.09,0.09,0.05,0.05,0.02,0.01
153,0,2019.0,Tottenham,Oliver Skipp,M,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,2019.0,Tottenham,Troy Parrott,S,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0,2019.0,Tottenham,Japhet Tanganga,D,6.0,528.0,0.0,0.0,0.51,0.17,0.05,0.05,0.03,0.03,0.01,0.0
156,0,2019.0,Tottenham,Gedson Fernandes,S,7.0,51.0,0.0,0.0,1.76,3.53,0.02,0.02,0.09,0.09,0.04,0.16
157,0,2019.0,Wolverhampton Wanderers,Raúl Jiménez,F,38.0,3269.0,17.0,6.0,3.22,1.32,16.51,-0.49,7.23,1.23,0.45,0.2
158,0,2019.0,Wolverhampton Wanderers,Diogo Jota,F M,34.0,2329.0,7.0,1.0,2.67,1.12,12.02,5.02,2.64,1.64,0.46,0.1
159,0,2019.0,Wolverhampton Wanderers,Adama Traoré,D F M,37.0,2596.0,4.0,9.0,1.49,1.7,3.71,-0.29,7.55,-1.45,0.13,0.26
160,0,2019.0,Wolverhampton Wanderers,Matt Doherty,D M,36.0,2842.0,4.0,3.0,1.08,0.67,6.48,2.48,2.13,-0.87,0.21,0.07
161,0,2019.0,Wolverhampton Wanderers,Leander Dendoncker,D M,38.0,2793.0,4.0,0.0,0.64,0.29,2.64,-1.36,0.72,0.72,0.09,0.02
162,0,2019.0,Wolverhampton Wanderers,Pedro Neto,F M,29.0,911.0,3.0,3.0,1.68,1.38,1.89,-1.11,2.63,-0.37,0.19,0.26
163,0,2019.0,Wolverhampton Wanderers,Jonny,D M,35.0,2907.0,2.0,2.0,0.59,0.71,1.61,-0.39,1.57,-0.43,0.05,0.05
164,0,2019.0,Wolverhampton Wanderers,Romain Saiss,D M,33.0,2702.0,2.0,1.0,0.77,0.4,3.67,1.67,1.23,0.23,0.12,0.04
165,0,2019.0,Wolverhampton Wanderers,Patrick Cutrone,F,12.0,291.0,2.0,0.0,3.4,0.62,2.29,0.29,0.48,0.48,0.71,0.15
166,0,2019.0,Wolverhampton Wanderers,Rúben Neves,M,38.0,3081.0,2.0,2.0,1.78,0.85,1.64,-0.36,2.61,0.61,0.05,0.08
167,0,2019.0,Wolverhampton Wanderers,João Moutinho,M,38.0,3100.0,1.0,6.0,0.64,2.21,0.69,-0.31,6.78,0.78,0.02,0.2
168,0,2019.0,Wolverhampton Wanderers,Daniel Podence,F,9.0,284.0,1.0,0.0,3.17,1.58,1.36,0.36,0.77,0.77,0.43,0.24
169,0,2019.0,Wolverhampton Wanderers,Ryan Bennett,D,11.0,606.0,0.0,0.0,0.15,0.3,0.02,0.02,0.09,0.09,0.0,0.01
170,0,2019.0,Wolverhampton Wanderers,Jesús Vallejo,D,2.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0,2019.0,Wolverhampton Wanderers,Bruno Jordao,S,1.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.05,0.05,0.0,4.15
172,0,2019.0,Wolverhampton Wanderers,Rui Patrício,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,2019.0,Wolverhampton Wanderers,Willy Boly,D,22.0,1980.0,0.0,1.0,0.23,0.32,0.23,0.23,1.02,0.02,0.01,0.05
174,0,2019.0,Wolverhampton Wanderers,Conor Coady,D,38.0,3420.0,0.0,0.0,0.0,0.13,0.0,0.0,0.53,0.53,0.0,0.01
175,0,2019.0,Wolverhampton Wanderers,Rúben Vinagre,D,16.0,625.0,0.0,0.0,0.72,0.58,0.29,0.29,0.62,0.62,0.04,0.09
176,0,2019.0,Wolverhampton Wanderers,Morgan Gibbs-White,M,7.0,119.0,0.0,0.0,1.51,2.27,0.07,0.07,0.07,0.07,0.05,0.05
177,0,2019.0,Wolverhampton Wanderers,Max Kilman,D,3.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0,2019.0,Arsenal,Pierre-Emerick Aubameyang,F M,36.0,3143.0,22.0,3.0,2.66,0.74,16.35,-5.65,4.49,1.49,0.47,0.13
179,0,2019.0,Arsenal,Alexandre Lacazette,F,30.0,1890.0,10.0,4.0,2.48,1.14,8.66,-1.34,3.34,-0.66,0.41,0.16
180,0,2019.0,Arsenal,Nicolas Pepe,F M,31.0,2021.0,5.0,5.0,2.23,1.74,5.07,0.07,4.9,-0.1,0.23,0.22
181,0,2019.0,Arsenal,Gabriel Martinelli,M,14.0,643.0,3.0,0.0,1.68,0.28,2.24,-0.76,0.11,0.11,0.31,0.02
