,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
38,0,2018.0,Liverpool,Alberto Moreno,D,2.0,156.0,0.0,0.0,0.58,1.73,0.02,0.02,0.14,0.14,0.01,0.08
39,0,2018.0,Liverpool,Alex Oxlade-Chamberlain,S,2.0,17.0,0.0,0.0,5.29,5.29,0.47,0.47,0.12,0.12,2.47,0.61
40,0,2018.0,Liverpool,Joseph Gomez,D,16.0,1052.0,0.0,0.0,0.43,0.6,0.23,0.23,0.42,0.42,0.02,0.04
41,0,2018.0,Liverpool,Alisson,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,2018.0,Liverpool,Andrew Robertson,D,36.0,3223.0,0.0,11.0,0.45,1.4,0.86,0.86,8.06,-2.94,0.02,0.22
43,0,2018.0,Liverpool,Rafael Camacho,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,2018.0,Chelsea,Eden Hazard,F,37.0,2935.0,16.0,15.0,2.85,3.01,12.3,-3.7,11.57,-3.43,0.38,0.35
45,0,2018.0,Chelsea,Pedro,F,31.0,1777.0,8.0,2.0,2.89,1.47,5.98,-2.02,3.88,1.88,0.3,0.2
46,0,2018.0,Chelsea,Ruben Loftus-Cheek,M,24.0,969.0,6.0,2.0,2.6,1.58,3.24,-2.76,1.01,-0.99,0.3,0.09
47,0,2018.0,Chelsea,Gonzalo Higuaín,F,14.0,1100.0,5.0,0.0,3.76,1.23,5.38,0.38,1.43,1.43,0.44,0.12
48,0,2018.0,Chelsea,Álvaro Morata,F,16.0,951.0,5.0,0.0,3.31,0.66,6.41,1.41,0.21,0.21,0.61,0.02
49,0,2018.0,Chelsea,N'Golo Kanté,M,36.0,3103.0,4.0,4.0,0.84,1.33,3.03,-0.97,3.73,-0.27,0.09,0.11
50,0,2018.0,Chelsea,Ross Barkley,M,27.0,1228.0,3.0,5.0,2.93,1.61,3.65,0.65,2.52,-2.48,0.27,0.18
51,0,2018.0,Chelsea,Willian,F,32.0,2123.0,3.0,6.0,2.63,3.35,4.35,1.35,6.52,0.52,0.18,0.28
52,0,2018.0,Chelsea,David Luiz,D,36.0,3240.0,3.0,2.0,0.94,0.56,2.9,-0.1,2.86,0.86,0.08,0.08
53,0,2018.0,Chelsea,Olivier Giroud,F,27.0,808.0,2.0,4.0,3.56,2.0,5.06,3.06,2.29,-1.71,0.56,0.26
54,0,2018.0,Chelsea,Jorginho,M,37.0,3179.0,2.0,0.0,0.54,0.85,1.3,-0.7,3.07,3.07,0.04,0.09
55,0,2018.0,Chelsea,Marcos Alonso,D,31.0,2764.0,2.0,4.0,1.47,1.04,3.56,1.56,3.92,-0.08,0.12,0.13
56,0,2018.0,Chelsea,César Azpilicueta,D,38.0,3405.0,1.0,5.0,0.45,0.71,1.26,0.26,2.42,-2.58,0.03,0.06
57,0,2018.0,Chelsea,Antonio Rüdiger,D,33.0,2875.0,1.0,0.0,0.85,0.25,2.66,1.66,0.9,0.9,0.08,0.03
58,0,2018.0,Chelsea,Andreas Christensen,D,8.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,2018.0,Chelsea,Victor Moses,S,2.0,24.0,0.0,0.0,0.0,3.75,0.0,0.0,0.11,0.11,0.0,0.4
60,0,2018.0,Chelsea,Willy Caballero,GK,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,2018.0,Chelsea,Cesc Fàbregas,M,6.0,167.0,0.0,0.0,0.54,1.62,0.06,0.06,0.22,0.22,0.03,0.12
62,0,2018.0,Chelsea,Gary Cahill,S,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,2018.0,Chelsea,Davide Zappacosta,D,4.0,119.0,0.0,0.0,1.51,0.76,0.15,0.15,0.13,0.13,0.12,0.1
64,0,2018.0,Chelsea,Emerson,D,10.0,653.0,0.0,0.0,0.69,0.69,0.27,0.27,0.6,0.6,0.04,0.08
65,0,2018.0,Chelsea,Mateo Kovacic,M,32.0,1756.0,0.0,2.0,1.44,1.28,2.02,2.02,2.01,0.01,0.1,0.1
66,0,2018.0,Chelsea,Kepa,GK,36.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,2018.0,Chelsea,Callum Hudson-Odoi,F,10.0,390.0,0.0,1.0,1.38,2.08,0.99,0.99,1.57,0.57,0.23,0.36
68,0,2018.0,Tottenham,Harry Kane,F,28.0,2437.0,17.0,4.0,3.77,1.11,16.12,-0.88,4.56,0.56,0.6,0.17
69,0,2018.0,Tottenham,Son Heung-Min,F M,31.0,2061.0,12.0,6.0,3.23,1.44,8.36,-3.64,3.97,-2.03,0.37,0.17
70,0,2018.0,Tottenham,Lucas Moura,F M,32.0,2133.0,10.0,0.0,1.9,1.14,7.59,-2.41,1.66,1.66,0.32,0.07
71,0,2018.0,Tottenham,Christian Eriksen,M,35.0,2772.0,8.0,12.0,2.69,2.37,5.66,-2.34,7.88,-4.12,0.18,0.26
72,0,2018.0,Tottenham,Dele Alli,M,25.0,1847.0,5.0,3.0,1.9,1.32,5.95,0.95,3.29,0.29,0.29,0.16
73,0,2018.0,Tottenham,Erik Lamela,M,19.0,969.0,4.0,2.0,2.69,2.14,3.76,-0.24,2.17,0.17,0.35,0.2
74,0,2018.0,Tottenham,Eric Dier,D M,20.0,1519.0,3.0,0.0,0.53,0.47,1.42,-1.58,1.1,1.1,0.08,0.07
75,0,2018.0,Tottenham,Jan Vertonghen,D,22.0,1925.0,1.0,0.0,0.7,0.19,1.01,0.01,0.24,0.24,0.05,0.01
76,0,2018.0,Tottenham,Kieran Trippier,D M,27.0,2278.0,1.0,3.0,0.32,1.94,0.46,-0.54,4.85,1.85,0.02,0.19
77,0,2018.0,Tottenham,Victor Wanyama,M,13.0,499.0,1.0,0.0,1.26,0.36,1.08,0.08,0.06,0.06,0.19,0.01
78,0,2018.0,Tottenham,Harry Winks,M,26.0,1578.0,1.0,0.0,0.51,0.4,1.09,0.09,0.24,0.24,0.06,0.01
79,0,2018.0,Tottenham,Fernando Llorente,F,20.0,674.0,1.0,4.0,3.2,1.87,3.5,2.5,2.01,-1.99,0.47,0.27
80,0,2018.0,Tottenham,Davinson Sánchez,D,23.0,1943.0,1.0,1.0,0.65,0.19,1.62,0.62,0.62,-0.38,0.08,0.03
81,0,2018.0,Tottenham,Juan Foyth,D,12.0,889.0,1.0,0.0,0.4,0.4,0.7,-0.3,0.79,0.79,0.07,0.08
82,0,2018.0,Tottenham,Hugo Lloris,GK,33.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0,2018.0,Tottenham,Toby Alderweireld,D,34.0,2926.0,0.0,0.0,0.58,0.22,0.99,0.99,0.49,0.49,0.03,0.02
84,0,2018.0,Tottenham,Danny Rose,D M,26.0,1798.0,0.0,3.0,0.75,1.3,0.8,0.8,2.59,-0.41,0.04,0.13
85,0,2018.0,Tottenham,Mousa Dembélé,M,10.0,518.0,0.0,0.0,0.17,0.0,0.03,0.03,0.0,0.0,0.01,0.0
86,0,2018.0,Tottenham,Michel Vorm,GK,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,2018.0,Tottenham,Ben Davies,D M,27.0,1831.0,0.0,0.0,0.69,0.74,0.57,0.57,2.25,2.25,0.03,0.11
88,0,2018.0,Tottenham,Moussa Sissoko,M,29.0,2344.0,0.0,3.0,0.58,0.96,0.96,0.96,2.79,-0.21,0.04,0.11
89,0,2018.0,Tottenham,Kyle Walker-Peters,D M,6.0,372.0,0.0,3.0,0.48,1.69,0.35,0.35,0.48,-2.52,0.08,0.12
90,0,2018.0,Tottenham,Paulo Gazzaniga,GK,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0,2018.0,Tottenham,Georges-Kévin Nkoudou,S,1.0,3.0,0.0,1.0,0.0,30.0,0.0,0.0,0.61,-0.39,0.0,18.23
92,0,2018.0,Tottenham,Vincent Janssen,S,3.0,34.0,0.0,0.0,7.94,0.0,0.31,0.31,0.0,0.0,0.81,0.0
93,0,2018.0,Tottenham,Serge Aurier,D,8.0,566.0,0.0,2.0,0.64,0.95,0.14,0.14,1.26,-0.74,0.02,0.2
94,0,2018.0,Tottenham,Luke Amos,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,2018.0,Tottenham,Oliver Skipp,M,8.0,207.0,0.0,0.0,0.87,0.43,0.06,0.06,0.03,0.03,0.02,0.01
96,0,2018.0,Arsenal,Pierre-Emerick Aubameyang,F M,36.0,2740.0,22.0,5.0,3.09,1.08,23.55,1.55,4.99,-0.01,0.77,0.16
97,0,2018.0,Arsenal,Alexandre Lacazette,F,35.0,2498.0,13.0,8.0,2.92,1.12,12.03,-0.97,4.1,-3.9,0.43,0.15
98,0,2018.0,Arsenal,Henrikh Mkhitaryan,F M,25.0,1647.0,6.0,4.0,2.68,1.58,5.34,-0.66,6.49,2.49,0.29,0.35
99,0,2018.0,Arsenal,Mesut Özil,M,24.0,1751.0,5.0,2.0,0.57,2.31,2.23,-2.77,4.29,2.29,0.11,0.22
100,0,2018.0,Arsenal,Granit Xhaka,D M,29.0,2511.0,4.0,2.0,1.04,1.43,1.88,-2.12,3.52,1.52,0.07,0.13
101,0,2018.0,Arsenal,Aaron Ramsey,M,28.0,1326.0,4.0,6.0,2.24,1.7,3.71,-0.29,2.3,-3.7,0.25,0.16
102,0,2018.0,Arsenal,Laurent Koscielny,D,17.0,1326.0,3.0,0.0,0.34,0.14,2.11,-0.89,0.12,0.12,0.14,0.01
103,0,2018.0,Arsenal,Alex Iwobi,F M,35.0,1974.0,3.0,6.0,1.6,1.82,3.72,0.72,7.64,1.64,0.17,0.35
104,0,2018.0,Arsenal,Lucas Torreira,M,34.0,2366.0,2.0,2.0,0.95,0.61,1.8,-0.2,1.71,-0.29,0.07,0.07
105,0,2018.0,Arsenal,Shkodran Mustafi,D,31.0,2629.0,2.0,0.0,0.62,0.21,1.86,-0.14,0.28,0.28,0.06,0.01
106,0,2018.0,Arsenal,Sokratis,D,25.0,2198.0,1.0,2.0,0.45,0.2,0.83,-0.17,0.63,-1.37,0.03,0.03
107,0,2018.0,Arsenal,Nacho Monreal,D,22.0,1857.0,1.0,3.0,0.34,0.53,1.23,0.23,2.01,-0.99,0.06,0.1
108,0,2018.0,Arsenal,Danny Welbeck,F,8.0,137.0,1.0,1.0,2.63,3.28,0.79,-0.21,0.28,-0.72,0.52,0.19
109,0,2018.0,Arsenal,Ainsley Maitland-Niles,D M,16.0,976.0,1.0,1.0,0.46,0.55,1.02,0.02,1.06,0.06,0.09,0.1
110,0,2018.0,Arsenal,Eddie Nketiah,S,5.0,54.0,1.0,0.0,5.0,1.67,0.27,-0.73,0.13,0.13,0.45,0.22
111,0,2018.0,Arsenal,Bernd Leno,GK,32.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0,2018.0,Arsenal,Sead Kolasinac,D M,24.0,1897.0,0.0,5.0,0.43,1.47,0.41,0.41,6.74,1.74,0.02,0.32
113,0,2018.0,Arsenal,Petr Cech,GK,7.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,2018.0,Arsenal,Héctor Bellerín,D M,19.0,1539.0,0.0,5.0,1.05,0.47,0.96,0.96,2.46,-2.54,0.06,0.14
115,0,2018.0,Arsenal,Mohamed Elneny,M,8.0,383.0,0.0,0.0,1.64,1.17,0.45,0.45,0.22,0.22,0.11,0.05
116,0,2018.0,Arsenal,Carl Jenkinson,D M,3.0,166.0,0.0,0.0,0.0,0.54,0.0,0.0,0.06,0.06,0.0,0.03
117,0,2018.0,Arsenal,Stephan Lichtsteiner,D,14.0,953.0,0.0,0.0,0.09,0.28,0.02,0.02,0.09,0.09,0.0,0.01
118,0,2018.0,Arsenal,Rob Holding,D,10.0,807.0,0.0,0.0,0.22,0.22,0.12,0.12,0.17,0.17,0.01,0.02
119,0,2018.0,Arsenal,Denis Suárez,S,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0,2018.0,Arsenal,Matteo Guendouzi,M,33.0,2132.0,0.0,0.0,0.68,0.72,0.48,0.48,1.5,1.5,0.02,0.06
121,0,2018.0,Arsenal,Joe Willock,M,2.0,66.0,0.0,0.0,2.73,0.0,0.13,0.13,0.0,0.0,0.18,0.0
122,0,2018.0,Arsenal,Konstantinos Mavropanos,D,4.0,149.0,0.0,0.0,1.21,0.6,0.1,0.1,0.57,0.57,0.06,0.34
123,0,2018.0,Arsenal,Bukayo Saka,S,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0,2018.0,Manchester United,Paul Pogba,M,35.0,3013.0,13.0,9.0,3.14,1.64,15.88,2.88,5.19,-3.81,0.47,0.15
125,0,2018.0,Manchester United,Romelu Lukaku,F,32.0,2113.0,12.0,0.0,2.34,0.89,13.11,1.11,2.32,2.32,0.56,0.1
126,0,2018.0,Manchester United,Anthony Martial,F M,27.0,1632.0,10.0,2.0,2.15,1.99,7.95,-2.05,3.25,1.25,0.44,0.18
127,0,2018.0,Manchester United,Marcus Rashford,F M,33.0,2360.0,10.0,6.0,3.2,1.45,11.61,1.61,5.27,-0.73,0.44,0.2
128,0,2018.0,Manchester United,Jesse Lingard,F M,27.0,1677.0,4.0,2.0,1.72,0.91,4.84,0.84,3.16,1.16,0.26,0.17
129,0,2018.0,Manchester United,Juan Mata,F M,22.0,1306.0,3.0,2.0,1.31,2.07,1.58,-1.42,3.7,1.7,0.11,0.26
130,0,2018.0,Manchester United,Ander Herrera,D M,22.0,1404.0,2.0,3.0,1.35,0.96,1.51,-0.49,2.06,-0.94,0.1,0.13
131,0,2018.0,Manchester United,Ashley Young,D,30.0,2565.0,2.0,2.0,0.42,1.37,0.49,-1.51,4.0,2.0,0.02,0.14
132,0,2018.0,Manchester United,Scott McTominay,D M,16.0,852.0,2.0,0.0,1.58,0.11,1.59,-0.41,0.02,0.02,0.17,0.0
133,0,2018.0,Manchester United,Alexis Sánchez,F M,20.0,875.0,1.0,3.0,1.75,2.16,1.71,0.71,3.55,0.55,0.18,0.36
134,0,2018.0,Manchester United,Chris Smalling,D,24.0,2130.0,1.0,0.0,0.46,0.08,1.11,0.11,0.12,0.12,0.05,0.01
135,0,2018.0,Manchester United,Nemanja Matic,D M,28.0,2450.0,1.0,0.0,0.44,0.48,1.71,0.71,0.56,0.56,0.06,0.02
136,0,2018.0,Manchester United,Andreas Pereira,M,15.0,593.0,1.0,1.0,1.21,1.37,0.27,-0.73,0.88,-0.12,0.04,0.13
137,0,2018.0,Manchester United,Luke Shaw,D,29.0,2594.0,1.0,4.0,0.73,1.14,1.53,0.53,4.32,0.32,0.05,0.15
138,0,2018.0,Manchester United,Victor Lindelöf,D,30.0,2604.0,1.0,1.0,0.28,0.17,0.84,-0.16,1.58,0.58,0.03,0.05
139,0,2018.0,Manchester United,Fred,M,17.0,1045.0,1.0,1.0,1.46,1.03,0.9,-0.1,0.95,-0.05,0.08,0.08
140,0,2018.0,Manchester United,David de Gea,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,2018.0,Manchester United,Marcos Rojo,D,5.0,208.0,0.0,0.0,2.6,0.0,0.24,0.24,0.0,0.0,0.1,0.0
142,0,2018.0,Manchester United,Matteo Darmian,D M,6.0,447.0,0.0,0.0,0.2,0.4,0.03,0.03,0.05,0.05,0.01,0.01
143,0,2018.0,Manchester United,Antonio Valencia,D,6.0,465.0,0.0,0.0,0.39,1.35,0.04,0.04,0.53,0.53,0.01,0.1
144,0,2018.0,Manchester United,Marouane Fellaini,M,14.0,728.0,0.0,1.0,0.87,0.37,0.73,0.73,0.2,-0.8,0.09,0.03
145,0,2018.0,Manchester United,Phil Jones,D,18.0,1266.0,0.0,1.0,0.36,0.21,0.55,0.55,0.82,-0.18,0.04,0.06
146,0,2018.0,Manchester United,Eric Bailly,D,12.0,639.0,0.0,0.0,0.42,0.0,0.25,0.25,0.0,0.0,0.04,0.0
147,0,2018.0,Manchester United,Angel Gomes,S,2.0,23.0,0.0,0.0,7.83,0.0,0.11,0.11,0.0,0.0,0.42,0.0
148,0,2018.0,Manchester United,Diogo Dalot,D F M,16.0,1015.0,0.0,2.0,1.33,1.51,0.72,0.72,2.73,0.73,0.06,0.24
149,0,2018.0,Manchester United,James Garner,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0,2018.0,Manchester United,Tahith Chong,S,2.0,35.0,0.0,0.0,5.14,0.0,0.29,0.29,0.0,0.0,0.76,0.0
151,0,2018.0,Manchester United,Mason Greenwood,F,3.0,111.0,0.0,0.0,5.68,2.43,0.8,0.8,0.07,0.07,0.65,0.06
152,0,2018.0,Wolverhampton Wanderers,Raúl Jiménez,F M,38.0,3143.0,13.0,7.0,3.18,1.2,14.27,1.27,6.99,-0.01,0.41,0.2
153,0,2018.0,Wolverhampton Wanderers,Diogo Jota,F M,33.0,2402.0,9.0,5.0,2.17,1.01,8.91,-0.09,5.54,0.54,0.33,0.21
154,0,2018.0,Wolverhampton Wanderers,Willy Boly,D,36.0,3168.0,4.0,0.0,0.65,0.31,3.63,-0.37,1.57,1.57,0.1,0.04
155,0,2018.0,Wolverhampton Wanderers,Matt Doherty,D M,38.0,3145.0,4.0,5.0,1.32,1.09,5.28,1.28,5.04,0.04,0.15,0.14
156,0,2018.0,Wolverhampton Wanderers,Rúben Neves,M,35.0,3014.0,4.0,3.0,2.21,0.72,3.39,-0.61,1.88,-1.12,0.1,0.06
157,0,2018.0,Wolverhampton Wanderers,Ivan Cavaleiro,F M,23.0,670.0,3.0,1.0,1.75,2.55,2.37,-0.63,1.58,0.58,0.32,0.21
158,0,2018.0,Wolverhampton Wanderers,Romain Saiss,D M,19.0,1133.0,2.0,0.0,0.87,0.32,1.29,-0.71,0.73,0.73,0.1,0.06
159,0,2018.0,Wolverhampton Wanderers,Leander Dendoncker,M,19.0,1474.0,2.0,0.0,1.04,0.43,4.17,2.17,1.29,1.29,0.25,0.08
160,0,2018.0,Wolverhampton Wanderers,Ryan Bennett,D,34.0,3060.0,1.0,0.0,0.44,0.26,1.0,0.0,0.79,0.79,0.03,0.02
161,0,2018.0,Wolverhampton Wanderers,Adama Traoré,D F M,29.0,879.0,1.0,1.0,1.95,1.74,1.26,0.26,2.2,1.2,0.13,0.23
162,0,2018.0,Wolverhampton Wanderers,Jonny,D M,33.0,2792.0,1.0,1.0,0.81,1.0,1.85,0.85,1.76,0.76,0.06,0.06
163,0,2018.0,Wolverhampton Wanderers,João Moutinho,M,38.0,3053.0,1.0,8.0,0.53,2.48,0.51,-0.49,6.53,-1.47,0.01,0.19
164,0,2018.0,Wolverhampton Wanderers,Hélder Costa,F M,25.0,1345.0,1.0,2.0,1.67,1.14,2.66,1.66,2.01,0.01,0.18,0.13
165,0,2018.0,Wolverhampton Wanderers,John Ruddy,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0,2018.0,Wolverhampton Wanderers,Rui Patrício,GK,37.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0,2018.0,Wolverhampton Wanderers,Conor Coady,D,38.0,3420.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0
168,0,2018.0,Wolverhampton Wanderers,Léo Bonatini,S,7.0,117.0,0.0,1.0,6.92,1.54,1.55,1.55,0.16,-0.84,1.19,0.12
169,0,2018.0,Wolverhampton Wanderers,Rúben Vinagre,D,17.0,697.0,0.0,0.0,0.52,0.77,0.45,0.45,0.87,0.87,0.06,0.11
170,0,2018.0,Wolverhampton Wanderers,Morgan Gibbs-White,F M,26.0,628.0,0.0,1.0,1.15,1.58,0.99,0.99,1.3,0.3,0.14,0.19
171,0,2018.0,Wolverhampton Wanderers,Max Kilman,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,2018.0,Wolverhampton Wanderers,Will Norris,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,2018.0,Everton,Gylfi Sigurdsson,F M,38.0,3150.0,13.0,6.0,2.46,2.11,12.12,-0.88,6.79,0.79,0.35,0.19
174,0,2018.0,Everton,Richarlison,F M,35.0,2702.0,13.0,1.0,2.73,0.67,11.33,-1.67,1.96,0.96,0.38,0.07
175,0,2018.0,Everton,Dominic Calvert-Lewin,F M,35.0,1763.0,6.0,2.0,2.65,0.61,6.17,0.17,1.64,-0.36,0.32,0.08
176,0,2018.0,Everton,Theo Walcott,M,37.0,2127.0,5.0,2.0,1.78,0.89,6.51,1.51,2.88,0.88,0.28,0.12
177,0,2018.0,Everton,Lucas Digne,D,35.0,2968.0,4.0,4.0,1.03,2.15,1.2,-2.8,7.71,3.71,0.04,0.23
178,0,2018.0,Everton,Cenk Tosun,F,25.0,1036.0,3.0,3.0,3.21,1.13,4.99,1.99,0.96,-2.04,0.43,0.08
179,0,2018.0,Everton,Seamus Coleman,D,29.0,2564.0,2.0,2.0,0.53,0.77,1.36,-0.64,3.8,1.8,0.05,0.13
180,0,2018.0,Everton,Kurt Zouma,D,32.0,2613.0,2.0,2.0,0.65,0.21,1.27,-0.73,0.44,-1.56,0.04,0.02
181,0,2018.0,Everton,Phil Jagielka,D,7.0,323.0,1.0,0.0,0.28,0.56,0.63,-0.37,0.1,0.1,0.17,0.03
