,index,Season,Team,Player,Pos,Apps,Min,G,A,Sh90,KP90,xG,xGdiff,xA,xAdiff,xG90,xA90
487,0,2020.0,West Bromwich Albion,Branislav Ivanovic,D,13.0,761.0,0.0,0.0,0.47,0.12,0.46,0.46,0.05,0.05,0.05,0.01
488,0,2020.0,West Bromwich Albion,Charlie Austin,S,5.0,126.0,0.0,0.0,2.14,0.0,0.41,0.41,0.0,0.0,0.29,0.0
489,0,2020.0,West Bromwich Albion,Sam Johnstone,GK,37.0,3330.0,0.0,1.0,0.0,0.03,0.0,0.0,0.11,-0.89,0.0,0.0
490,0,2020.0,West Bromwich Albion,Sam Field,S,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0,2020.0,West Bromwich Albion,Jake Livermore,M,18.0,1247.0,0.0,0.0,0.36,0.36,0.28,0.28,0.18,0.18,0.02,0.01
492,0,2020.0,West Bromwich Albion,Robert Snodgrass,M,8.0,530.0,0.0,0.0,0.68,0.51,0.21,0.21,0.54,0.54,0.04,0.09
493,0,2020.0,West Bromwich Albion,Ainsley Maitland-Niles,M,15.0,1236.0,0.0,0.0,0.73,0.29,0.69,0.69,0.74,0.74,0.05,0.05
494,0,2020.0,West Bromwich Albion,Kamil Grosicki,M,3.0,151.0,0.0,1.0,1.79,1.79,0.11,0.11,0.57,-0.43,0.07,0.34
495,0,2020.0,West Bromwich Albion,Ahmed Hegazy,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0,2020.0,West Bromwich Albion,Rekeem Harper,S,2.0,27.0,0.0,0.0,3.33,0.0,0.03,0.03,0.0,0.0,0.1,0.0
497,0,2020.0,West Bromwich Albion,Lee Peltier,D,4.0,230.0,0.0,0.0,0.0,0.39,0.0,0.0,0.02,0.02,0.0,0.01
498,0,2020.0,West Bromwich Albion,David Button,GK,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,2020.0,West Bromwich Albion,Okay Yokuslu,M,16.0,1328.0,0.0,1.0,0.81,0.41,0.72,0.72,0.44,-0.56,0.05,0.03
500,0,2020.0,West Bromwich Albion,Dara O'Shea,D,28.0,2098.0,0.0,0.0,0.13,0.21,0.06,0.06,0.12,0.12,0.0,0.01
501,0,2020.0,West Bromwich Albion,Romaine Sawyers,M,19.0,1495.0,0.0,0.0,0.24,0.36,0.15,0.15,0.68,0.68,0.01,0.04
502,0,2020.0,West Bromwich Albion,Kyle Edwards,M,5.0,110.0,0.0,0.0,1.64,0.82,0.12,0.12,0.02,0.02,0.1,0.02
503,0,2020.0,West Bromwich Albion,Conor Townsend,D M,25.0,2237.0,0.0,2.0,0.44,0.93,0.82,0.82,2.65,0.65,0.03,0.11
504,0,2020.0,West Bromwich Albion,Filip Krovinovic,M,11.0,537.0,0.0,0.0,1.34,0.84,0.22,0.22,0.17,0.17,0.04,0.03
505,0,2020.0,Sheffield United,David McGoldrick,F M,35.0,2409.0,8.0,1.0,2.65,0.64,7.61,-0.39,1.12,0.12,0.28,0.04
506,0,2020.0,Sheffield United,Billy Sharp,F,16.0,723.0,3.0,0.0,1.12,0.5,2.98,-0.02,0.58,0.58,0.37,0.07
507,0,2020.0,Sheffield United,Jayden Bogle,D M,16.0,1109.0,2.0,0.0,1.38,0.32,1.92,-0.08,0.21,0.21,0.16,0.02
508,0,2020.0,Sheffield United,Oliver McBurnie,F,23.0,1306.0,1.0,0.0,2.07,1.03,3.55,2.55,1.05,1.05,0.24,0.07
509,0,2020.0,Sheffield United,Oliver Burke,F,25.0,1272.0,1.0,1.0,1.77,1.06,2.6,1.6,2.62,1.62,0.18,0.19
510,0,2020.0,Sheffield United,Ben Osborn,D F M,24.0,1607.0,1.0,0.0,0.56,0.95,1.09,0.09,2.52,2.52,0.06,0.14
511,0,2020.0,Sheffield United,Sander Berge,M,15.0,1116.0,1.0,1.0,0.81,1.13,1.22,0.22,1.78,0.78,0.1,0.14
512,0,2020.0,Sheffield United,Kean Bryan,D,13.0,1012.0,1.0,0.0,0.27,0.36,0.54,-0.46,0.82,0.82,0.05,0.07
513,0,2020.0,Sheffield United,Daniel Jebbison,F,4.0,286.0,1.0,0.0,1.26,0.31,1.48,0.48,0.02,0.02,0.47,0.01
514,0,2020.0,Sheffield United,Phil Jagielka,D,10.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0,2020.0,Sheffield United,Lys Mousset,F,11.0,284.0,0.0,0.0,1.27,0.95,0.84,0.84,0.44,0.44,0.27,0.14
516,0,2020.0,Sheffield United,Rhian Brewster,F M,27.0,1102.0,0.0,0.0,2.04,0.9,1.93,1.93,1.77,1.77,0.16,0.14
517,0,2020.0,Sheffield United,Aaron Ramsdale,GK,38.0,3420.0,0.0,0.0,0.0,0.05,0.0,0.0,0.08,0.08,0.0,0.0
518,0,2020.0,Sheffield United,Ethan Ampadu,D M,25.0,2095.0,0.0,0.0,0.3,0.47,0.19,0.19,0.98,0.98,0.01,0.04
519,0,2020.0,Sheffield United,John Egan,D,31.0,2628.0,0.0,1.0,0.48,0.1,0.49,0.49,0.62,-0.38,0.02,0.02
520,0,2020.0,Sheffield United,Chris Basham,D M,31.0,2602.0,0.0,1.0,0.35,0.42,0.62,0.62,1.07,0.07,0.02,0.04
521,0,2020.0,Sheffield United,Jack O'Connell,D,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,2020.0,Sheffield United,George Baldock,D,32.0,2787.0,0.0,2.0,0.45,0.58,1.33,1.33,2.63,0.63,0.04,0.09
523,0,2020.0,Sheffield United,Enda Stevens,D M,30.0,2700.0,0.0,1.0,0.53,0.57,1.45,1.45,1.61,0.61,0.05,0.05
524,0,2020.0,Sheffield United,John Lundstram,M,28.0,2034.0,0.0,2.0,0.88,0.88,1.88,1.88,1.46,-0.54,0.08,0.06
525,0,2020.0,Sheffield United,John Fleck,M,31.0,2576.0,0.0,2.0,0.59,1.15,0.5,0.5,2.39,0.39,0.02,0.08
526,0,2020.0,Sheffield United,Oliver Norwood,M,32.0,2239.0,0.0,0.0,0.44,1.29,0.43,0.43,1.27,1.27,0.02,0.05
527,0,2020.0,Sheffield United,Jack Robinson,D,11.0,879.0,0.0,1.0,0.61,0.1,0.7,0.7,0.67,-0.33,0.07,0.07
528,0,2020.0,Sheffield United,Max Lowe,D,8.0,554.0,0.0,0.0,0.32,0.32,0.09,0.09,0.19,0.19,0.01,0.03
529,0,2020.0,Sheffield United,Antwoine Hackford,S,1.0,4.0,0.0,0.0,22.5,0.0,0.1,0.1,0.0,0.0,2.33,0.0
530,0,2020.0,Sheffield United,Iliman Ndiaye,S,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0,2020.0,Sheffield United,Femi Seriki,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,2020.0,Atletico Madrid,Luis Suárez,F,32.0,2541.0,21.0,3.0,3.68,0.96,17.89,-3.11,3.14,0.14,0.63,0.11
533,0,2020.0,Atletico Madrid,Marcos Llorente,D F M,37.0,2960.0,12.0,11.0,1.49,1.34,4.77,-7.23,6.39,-4.61,0.15,0.19
534,0,2020.0,Atletico Madrid,Ángel Correa,F M,38.0,2437.0,9.0,8.0,1.92,1.44,8.86,-0.14,7.43,-0.57,0.33,0.27
535,0,2020.0,Atletico Madrid,João Félix,F M,31.0,1558.0,7.0,5.0,2.25,1.21,5.8,-1.2,4.21,-0.79,0.34,0.24
536,0,2020.0,Atletico Madrid,Yannick Carrasco,D F M,30.0,2201.0,6.0,10.0,1.76,1.92,5.16,-0.84,6.88,-3.12,0.21,0.28
537,0,2020.0,Atletico Madrid,Diego Costa,F,7.0,203.0,2.0,0.0,2.22,1.77,1.5,-0.5,0.51,0.51,0.66,0.23
538,0,2020.0,Atletico Madrid,Saúl Ñíguez,D M,33.0,2041.0,2.0,1.0,1.46,1.01,3.29,1.29,1.45,0.45,0.15,0.06
539,0,2020.0,Atletico Madrid,Lucas Torreira,M,19.0,492.0,1.0,0.0,0.55,0.55,0.1,-0.9,0.64,0.64,0.02,0.12
540,0,2020.0,Atletico Madrid,Stefan Savic,D,33.0,2954.0,1.0,0.0,0.21,0.06,0.65,-0.35,0.11,0.11,0.02,0.0
541,0,2020.0,Atletico Madrid,Koke,M,37.0,3026.0,1.0,2.0,0.51,1.16,2.11,1.11,2.8,0.8,0.06,0.08
542,0,2020.0,Atletico Madrid,Thomas Lemar,M,27.0,1396.0,1.0,3.0,1.48,1.35,1.77,0.77,2.0,-1.0,0.11,0.13
543,0,2020.0,Atletico Madrid,Mario Hermoso,D,31.0,2589.0,1.0,1.0,0.63,0.38,1.13,0.13,0.66,-0.34,0.04,0.02
544,0,2020.0,Atletico Madrid,Renan Lodi,D M,23.0,1110.0,1.0,2.0,0.89,0.97,0.72,-0.28,1.88,-0.12,0.06,0.15
545,0,2020.0,Atletico Madrid,Kieran Trippier,D M,28.0,2479.0,0.0,6.0,0.11,1.23,0.13,0.13,3.92,-2.08,0.0,0.14
546,0,2020.0,Atletico Madrid,Geoffrey Kondogbia,M,25.0,561.0,0.0,0.0,0.8,0.64,0.17,0.17,0.28,0.28,0.03,0.04
547,0,2020.0,Atletico Madrid,Sime Vrsaljko,D M,9.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,2020.0,Atletico Madrid,Jan Oblak,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0,2020.0,Atletico Madrid,Giménez,D,21.0,1768.0,0.0,0.0,0.71,0.2,1.02,1.02,0.27,0.27,0.05,0.01
550,0,2020.0,Atletico Madrid,Thomas Partey,M,3.0,196.0,0.0,0.0,2.3,0.0,0.09,0.09,0.0,0.0,0.04,0.0
551,0,2020.0,Atletico Madrid,Vitolo,D M,10.0,292.0,0.0,0.0,0.62,0.92,0.49,0.49,0.25,0.25,0.15,0.08
552,0,2020.0,Atletico Madrid,Moussa Dembele,S,5.0,89.0,0.0,0.0,6.07,1.01,1.2,1.2,0.03,0.03,1.21,0.03
553,0,2020.0,Atletico Madrid,Manuel Sánchez,D,1.0,51.0,0.0,1.0,0.0,1.76,0.0,0.0,0.41,-0.59,0.0,0.73
554,0,2020.0,Atletico Madrid,Héctor Herrera,M,16.0,669.0,0.0,1.0,0.94,0.94,0.31,0.31,1.1,0.1,0.04,0.15
555,0,2020.0,Atletico Madrid,Felipe,D,31.0,2049.0,0.0,0.0,0.57,0.13,1.29,1.29,0.42,0.42,0.06,0.02
556,0,2020.0,Atletico Madrid,Ricard Sánchez,S,1.0,29.0,0.0,0.0,3.1,0.0,0.03,0.03,0.0,0.0,0.09,0.0
557,0,2020.0,Real Madrid,Karim Benzema,F,34.0,2914.0,23.0,9.0,3.8,1.17,19.45,-3.55,6.76,-2.24,0.6,0.21
558,0,2020.0,Real Madrid,Casemiro,M,34.0,2902.0,6.0,4.0,1.43,0.78,6.69,0.69,2.91,-1.09,0.21,0.09
559,0,2020.0,Real Madrid,Marco Asensio,F M,35.0,1886.0,5.0,2.0,1.86,1.57,4.13,-0.87,3.19,1.19,0.2,0.15
560,0,2020.0,Real Madrid,Luka Modric,M,35.0,2748.0,5.0,3.0,1.47,1.64,2.58,-2.42,4.63,1.63,0.08,0.15
561,0,2020.0,Real Madrid,Toni Kroos,M,28.0,2116.0,3.0,9.0,1.45,2.81,2.31,-0.69,7.47,-1.53,0.1,0.32
562,0,2020.0,Real Madrid,Federico Valverde,F M,24.0,1345.0,3.0,1.0,1.41,1.47,2.59,-0.41,3.19,2.19,0.17,0.21
563,0,2020.0,Real Madrid,Vinícius Júnior,F M,35.0,1972.0,3.0,3.0,1.83,1.51,6.82,3.82,5.3,2.3,0.31,0.24
564,0,2020.0,Real Madrid,Eden Hazard,F M,14.0,530.0,2.0,2.0,1.53,1.02,1.34,-0.66,0.74,-1.26,0.23,0.13
565,0,2020.0,Real Madrid,Raphael Varane,D,31.0,2718.0,2.0,0.0,0.6,0.13,2.73,0.73,0.17,0.17,0.09,0.01
566,0,2020.0,Real Madrid,Sergio Ramos,D,15.0,1280.0,2.0,0.0,1.2,0.28,3.95,1.95,0.4,0.4,0.28,0.03
567,0,2020.0,Real Madrid,Lucas Vázquez,D F M,24.0,1860.0,2.0,5.0,1.02,2.13,1.99,-0.01,4.36,-0.64,0.1,0.21
568,0,2020.0,Real Madrid,Álvaro Odriozola,D,13.0,828.0,2.0,0.0,0.33,0.87,0.71,-1.29,0.57,0.57,0.08,0.06
569,0,2020.0,Real Madrid,Nacho,D,24.0,1998.0,1.0,0.0,0.5,0.18,1.3,0.3,0.21,0.21,0.06,0.01
570,0,2020.0,Real Madrid,Mariano,F,16.0,497.0,1.0,0.0,2.72,0.36,1.82,0.82,0.13,0.13,0.33,0.02
571,0,2020.0,Real Madrid,Ferland Mendy,D M,26.0,2205.0,1.0,0.0,0.49,0.73,0.84,-0.16,0.9,0.9,0.03,0.04
572,0,2020.0,Real Madrid,Eder Militão,D,14.0,1131.0,1.0,0.0,0.95,0.0,0.88,-0.12,0.0,0.0,0.07,0.0
573,0,2020.0,Real Madrid,Rodrygo,F M,22.0,972.0,1.0,6.0,2.31,1.76,1.89,0.89,3.21,-2.79,0.17,0.3
574,0,2020.0,Real Madrid,Thibaut Courtois,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0,2020.0,Real Madrid,Borja Mayoral,S,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0,2020.0,Real Madrid,Isco,F M,25.0,890.0,0.0,2.0,2.02,1.92,1.62,1.62,1.47,-0.53,0.16,0.15
577,0,2020.0,Real Madrid,Marcelo,D,16.0,1053.0,0.0,2.0,1.03,1.37,0.5,0.5,1.93,-0.07,0.04,0.16
578,0,2020.0,Real Madrid,Daniel Carvajal,D,13.0,950.0,0.0,2.0,0.85,0.85,0.51,0.51,0.96,-1.04,0.05,0.09
579,0,2020.0,Real Madrid,Martin Odegaard,M,7.0,230.0,0.0,0.0,1.17,1.96,0.18,0.18,0.37,0.37,0.07,0.15
580,0,2020.0,Real Madrid,Luka Jovic,F,4.0,145.0,0.0,0.0,3.72,1.24,0.87,0.87,0.13,0.13,0.54,0.08
581,0,2020.0,Real Madrid,Hugo Duro,S,2.0,52.0,0.0,0.0,1.73,1.73,0.01,0.01,0.08,0.08,0.02,0.14
582,0,2020.0,Real Madrid,Miguel Gutiérrez,D,6.0,313.0,0.0,1.0,0.0,1.15,0.0,0.0,0.29,-0.71,0.0,0.08
583,0,2020.0,Real Madrid,Sergio Arribas,S,8.0,123.0,0.0,0.0,0.73,0.73,0.03,0.03,0.05,0.05,0.02,0.04
584,0,2020.0,Real Madrid,Marvin Park,D,4.0,135.0,0.0,1.0,0.67,1.33,0.07,0.07,0.08,-0.92,0.04,0.05
585,0,2020.0,Real Madrid,Victor Chust,D,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0,2020.0,Real Madrid,Antonio Blanco,M,4.0,216.0,0.0,0.0,0.83,0.83,0.03,0.03,0.14,0.14,0.01,0.06
587,0,2020.0,Barcelona,Lionel Messi,F M,35.0,3017.0,30.0,9.0,5.82,2.3,26.68,-3.32,11.42,2.42,0.8,0.34
588,0,2020.0,Barcelona,Antoine Griezmann,F M,36.0,2646.0,13.0,7.0,2.41,1.43,12.43,-0.57,6.66,-0.34,0.42,0.23
589,0,2020.0,Barcelona,Ousmane Dembélé,F M,30.0,1774.0,6.0,3.0,2.79,1.98,6.03,0.03,4.51,1.51,0.31,0.23
590,0,2020.0,Barcelona,Anssumane Fati,F M,7.0,448.0,4.0,0.0,2.81,1.81,1.86,-2.14,2.04,2.04,0.37,0.41
591,0,2020.0,Barcelona,Jordi Alba,D M,35.0,3034.0,3.0,5.0,0.8,1.54,2.6,-0.4,8.49,3.49,0.08,0.25
592,0,2020.0,Barcelona,Frenkie de Jong,D M,37.0,3159.0,3.0,4.0,0.48,1.4,5.63,2.63,5.81,1.81,0.16,0.17
593,0,2020.0,Barcelona,Trincão,F,28.0,636.0,3.0,2.0,3.25,1.13,3.13,0.13,0.48,-1.52,0.44,0.07
594,0,2020.0,Barcelona,Pedri,M,37.0,2441.0,3.0,3.0,0.92,1.44,5.03,2.03,3.64,0.64,0.19,0.13
595,0,2020.0,Barcelona,Philippe Coutinho,M,12.0,667.0,2.0,2.0,3.78,0.81,4.29,2.29,0.68,-1.32,0.58,0.09
596,0,2020.0,Barcelona,Martin Braithwaite,F M,29.0,1142.0,2.0,2.0,1.81,0.95,6.0,4.0,2.51,0.51,0.47,0.2
597,0,2020.0,Barcelona,Ronald Araújo,D,24.0,1498.0,2.0,1.0,0.72,0.18,2.39,0.39,0.19,-0.81,0.14,0.01
598,0,2020.0,Barcelona,Sergiño Dest,D M,30.0,1934.0,2.0,1.0,0.65,1.07,1.94,-0.06,2.07,1.07,0.09,0.1
599,0,2020.0,Barcelona,Óscar Mingueza,D,27.0,1915.0,2.0,2.0,0.56,0.38,0.97,-1.03,1.06,-0.94,0.05,0.05
600,0,2020.0,Barcelona,Sergi Roberto,D M,15.0,939.0,1.0,2.0,0.48,1.25,0.42,-0.58,2.11,0.11,0.04,0.2
601,0,2020.0,Barcelona,Clement Lenglet,D,33.0,2477.0,1.0,0.0,0.4,0.33,2.4,1.4,0.79,0.79,0.09,0.03
602,0,2020.0,Barcelona,Júnior Firpo,D,7.0,283.0,1.0,1.0,0.32,1.59,0.79,-0.21,1.01,0.01,0.25,0.32
603,0,2020.0,Barcelona,Riqui Puig,M,14.0,273.0,1.0,0.0,1.32,1.65,0.79,-0.21,0.24,0.24,0.26,0.08
604,0,2020.0,Barcelona,Ilaix Moriba,M,14.0,530.0,1.0,2.0,2.21,1.19,0.78,-0.22,0.71,-1.29,0.13,0.12
605,0,2020.0,Barcelona,Miralem Pjanic,M,19.0,610.0,0.0,0.0,2.36,1.77,1.43,1.43,0.9,0.9,0.21,0.13
606,0,2020.0,Barcelona,Neto,GK,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0,2020.0,Barcelona,Marc-André ter Stegen,GK,31.0,2790.0,0.0,0.0,0.03,0.03,0.06,0.06,0.05,0.05,0.0,0.0
608,0,2020.0,Barcelona,Gerard Piqué,D,18.0,1490.0,0.0,0.0,0.54,0.12,0.58,0.58,0.53,0.53,0.04,0.03
609,0,2020.0,Barcelona,Sergio Busquets,M,36.0,2557.0,0.0,5.0,0.11,1.06,0.5,0.5,3.65,-1.35,0.02,0.13
610,0,2020.0,Barcelona,Samuel Umtiti,D,13.0,633.0,0.0,0.0,0.28,0.14,0.13,0.13,0.03,0.03,0.02,0.0
611,0,2020.0,Barcelona,Carles Aleñá,S,2.0,43.0,0.0,0.0,2.09,0.0,0.04,0.04,0.0,0.0,0.09,0.0
612,0,2020.0,Sevilla,Youssef En-Nesyri,F,38.0,2308.0,18.0,0.0,3.0,0.51,15.79,-2.21,2.64,2.64,0.62,0.1
613,0,2020.0,Sevilla,Lucas Ocampos,F M,34.0,2658.0,5.0,4.0,2.34,1.12,10.78,5.78,6.15,2.15,0.36,0.21
614,0,2020.0,Sevilla,Ivan Rakitic,M,37.0,2245.0,4.0,2.0,1.6,1.0,4.98,0.98,1.47,-0.53,0.2,0.06
615,0,2020.0,Sevilla,Munir,F M,24.0,831.0,4.0,2.0,3.36,1.19,4.33,0.33,1.42,-0.58,0.47,0.15
616,0,2020.0,Sevilla,Luuk de Jong,F,34.0,1256.0,4.0,0.0,2.29,0.79,5.09,1.09,1.06,1.06,0.36,0.08
617,0,2020.0,Sevilla,Fernando,M,31.0,2545.0,3.0,4.0,0.21,0.67,1.4,-1.6,3.36,-0.64,0.05,0.12
618,0,2020.0,Sevilla,Suso,F M,34.0,2260.0,3.0,4.0,1.91,1.75,2.1,-0.9,5.05,1.05,0.08,0.2
619,0,2020.0,Sevilla,Alejandro Gomez,F M,18.0,916.0,3.0,1.0,1.77,1.67,0.8,-2.2,1.24,0.24,0.08,0.12
620,0,2020.0,Sevilla,Jules Koundé,D,34.0,2973.0,2.0,1.0,0.64,0.27,2.14,0.14,0.94,-0.06,0.06,0.03
621,0,2020.0,Sevilla,Franco Vázquez,M,15.0,136.0,1.0,0.0,1.99,1.32,0.18,-0.82,0.14,0.14,0.12,0.09
622,0,2020.0,Sevilla,Sergio Escudero,D,9.0,571.0,1.0,0.0,0.95,0.95,0.21,-0.79,0.25,0.25,0.03,0.04
623,0,2020.0,Sevilla,Joan Jordán,M,35.0,2436.0,1.0,6.0,0.89,1.4,2.08,1.08,3.09,-2.91,0.08,0.11
624,0,2020.0,Sevilla,Diego Carlos,D,33.0,2792.0,1.0,0.0,0.48,0.26,1.66,0.66,0.66,0.66,0.05,0.02
625,0,2020.0,Sevilla,Bono,GK,33.0,2970.0,1.0,0.0,0.03,0.03,0.52,-0.48,0.02,0.02,0.02,0.0
626,0,2020.0,Sevilla,Marcos Acuña,D,30.0,2329.0,1.0,2.0,0.7,1.24,0.81,-0.19,2.85,0.85,0.03,0.11
627,0,2020.0,Sevilla,Jesús Navas,D,34.0,2847.0,0.0,6.0,0.47,2.02,1.25,1.25,7.6,1.6,0.04,0.24
628,0,2020.0,Sevilla,Carlos Fernández,F,5.0,147.0,0.0,0.0,1.22,1.22,0.21,0.21,0.82,0.82,0.13,0.5
629,0,2020.0,Sevilla,Aleix Vidal,D,12.0,583.0,0.0,1.0,0.15,0.93,0.03,0.03,0.87,-0.13,0.0,0.13
630,0,2020.0,Sevilla,Sergi Gómez,D,9.0,733.0,0.0,0.0,0.12,0.12,0.04,0.04,0.02,0.02,0.01,0.0
631,0,2020.0,Sevilla,Óliver Torres,F M,33.0,1398.0,0.0,3.0,0.64,1.74,1.06,1.06,1.97,-1.03,0.07,0.13
632,0,2020.0,Sevilla,Karim Rekik,D,11.0,648.0,0.0,0.0,0.28,0.42,0.09,0.09,0.13,0.13,0.01,0.02
633,0,2020.0,Sevilla,Óscar Rodríguez,F M,20.0,489.0,0.0,0.0,1.84,2.02,0.38,0.38,0.87,0.87,0.07,0.16
634,0,2020.0,Sevilla,Tomás Vaclik,GK,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0,2020.0,Sevilla,Bryan Gil Salvatierra,S,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0,2020.0,Sevilla,Nemanja Gudelj,M,30.0,1006.0,0.0,0.0,0.81,0.18,0.27,0.27,0.05,0.05,0.02,0.0
637,0,2020.0,Sevilla,Oussama Idrissi,S,3.0,19.0,0.0,0.0,4.74,0.0,0.4,0.4,0.0,0.0,1.88,0.0
638,0,2020.0,Real Sociedad,Alexander Isak,F,34.0,2389.0,16.0,2.0,3.05,0.38,16.47,0.47,1.84,-0.16,0.62,0.07
639,0,2020.0,Real Sociedad,Mikel Oyarzabal,F M,33.0,2442.0,11.0,8.0,2.29,1.88,10.84,-0.16,7.36,-0.64,0.4,0.27
640,0,2020.0,Real Sociedad,Portu,F M,37.0,2181.0,8.0,3.0,1.28,1.07,6.31,-1.69,3.69,0.69,0.26,0.15
641,0,2020.0,Real Sociedad,Adnan Januzaj,F M,27.0,1011.0,4.0,4.0,2.85,2.05,5.25,1.25,4.49,0.49,0.47,0.4
642,0,2020.0,Real Sociedad,Willian José,F,13.0,685.0,3.0,1.0,1.84,0.92,3.4,0.4,1.16,0.16,0.45,0.15
643,0,2020.0,Real Sociedad,Roberto López,M,17.0,490.0,3.0,0.0,2.57,1.29,0.6,-2.4,0.81,0.81,0.11,0.15
644,0,2020.0,Real Sociedad,Ander Barrenetxea,F M,31.0,1296.0,3.0,0.0,1.6,1.04,2.12,-0.88,1.62,1.62,0.15,0.11
645,0,2020.0,Real Sociedad,David Silva,F M,21.0,1411.0,2.0,5.0,1.28,1.79,2.67,0.67,3.38,-1.62,0.17,0.22
646,0,2020.0,Real Sociedad,Mikel Merino,M,26.0,2162.0,2.0,4.0,1.37,1.21,4.32,2.32,3.28,-0.72,0.18,0.14
647,0,2020.0,Real Sociedad,Nacho Monreal,D,26.0,2080.0,1.0,1.0,0.52,0.48,1.55,0.55,1.69,0.69,0.07,0.07
648,0,2020.0,Real Sociedad,Carlos Fernández,F M,11.0,387.0,1.0,2.0,1.63,1.4,1.23,0.23,0.76,-1.24,0.29,0.18
649,0,2020.0,Real Sociedad,Aritz Elustondo,D,23.0,1893.0,1.0,0.0,0.24,0.14,0.58,-0.42,0.23,0.23,0.03,0.01
650,0,2020.0,Real Sociedad,Igor Zubeldia,D M,24.0,1962.0,1.0,1.0,0.41,0.18,1.5,0.5,0.77,-0.23,0.07,0.04
651,0,2020.0,Real Sociedad,Ander Guevara,M,31.0,2097.0,1.0,1.0,0.39,0.6,0.36,-0.64,0.81,-0.19,0.02,0.03
652,0,2020.0,Real Sociedad,Diego Llorente,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0,2020.0,Real Sociedad,Zaldúa,D,12.0,628.0,0.0,0.0,0.29,1.0,0.04,0.04,1.01,1.01,0.01,0.14
654,0,2020.0,Real Sociedad,Asier Illarramendi,M,6.0,347.0,0.0,0.0,0.0,0.26,0.0,0.0,0.03,0.03,0.0,0.01
655,0,2020.0,Real Sociedad,Jon Bautista,S,21.0,332.0,0.0,1.0,3.25,1.63,0.66,0.66,0.33,-0.67,0.18,0.09
656,0,2020.0,Real Sociedad,Remiro,GK,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0,2020.0,Real Sociedad,Jon Guridi,M,17.0,825.0,0.0,1.0,0.87,0.44,0.71,0.71,0.84,-0.16,0.08,0.09
658,0,2020.0,Real Sociedad,Andoni Gorosabel,D,32.0,2394.0,0.0,1.0,0.34,0.86,0.67,0.67,3.07,2.07,0.03,0.12
659,0,2020.0,Real Sociedad,Martín Merquelanz,D M,13.0,531.0,0.0,1.0,1.86,1.53,1.41,1.41,2.06,1.06,0.24,0.35
660,0,2020.0,Real Sociedad,Robin Le Normand,D,33.0,2752.0,0.0,1.0,0.59,0.13,1.58,1.58,0.6,-0.4,0.05,0.02
661,0,2020.0,Real Sociedad,Aihen Muñoz,D,16.0,1212.0,0.0,1.0,0.3,0.45,0.18,0.18,0.52,-0.48,0.01,0.04
662,0,2020.0,Real Sociedad,Martín Zubimendi,D M,31.0,1861.0,0.0,0.0,0.34,0.34,0.96,0.96,0.62,0.62,0.05,0.03
663,0,2020.0,Real Sociedad,Aritz Arambarri,S,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0,2020.0,Real Sociedad,Modibo Sagnan,D,16.0,607.0,0.0,0.0,0.74,0.44,0.79,0.79,0.15,0.15,0.12,0.02
665,0,2020.0,Real Sociedad,Jon Pacheco Dozagarat,S,1.0,31.0,0.0,0.0,2.9,0.0,0.07,0.07,0.0,0.0,0.19,0.0
666,0,2020.0,Real Sociedad,Roberto Navarro,S,1.0,33.0,0.0,0.0,0.0,2.73,0.0,0.0,0.05,0.05,0.0,0.13
667,0,2020.0,Real Sociedad,Urko Gonzalez,M,2.0,49.0,0.0,0.0,0.0,1.84,0.0,0.0,0.09,0.09,0.0,0.16
668,0,2020.0,Real Betis,Borja Iglesias,F,28.0,1413.0,11.0,0.0,2.42,0.38,8.95,-2.05,0.64,0.64,0.57,0.04
